book,chapter,line_number,line_content
1CO,10,06072, {6} Ro ni iviama karina una ire ije bu asaerafa nuvuone ijiebuo reva ije mukoreigia giafo. No mukoreigia giakuva no ire ije fu izege buone rema no ije giake. Ijadufuo maeje ire ije bu no nijasuovo ijadufuo noka ije vierafena junamidufuo. Ro nobe bu reva ijiege rena uri ire ise binobino oe nuvuone ijia vierafenoeke.
1CO,10,06073," {7} Ijadufuo jade uri e Isureroko gue bu reva ije matiana godi kufui binobino ijiebuo banane isoevo. Ijadufuo maeje ire binobino bu reva ije bune isuibe buki akae ijia isoe. Bu isoena ijiege kuae, Godido e ije bu besu afui karina iro ikinu godi kufui ijiebuo ive kame aroriakinu dua uruna datenoevono kuae."
1CO,10,06074," {8} Ro kuke nobe uri e ije bu barubara fudaenamina ise revo ije matiana ijiege renoeke. Ijadufuo maeje asaerafa nuvuone ae sao ijia bu ura vaeva ije bu vame ijiege renoe. Ijadufuo Godi fuka ziena uri e ka ma uruvana tuaedi tiri tauseni (23,000) ijiege maza besu ijia kaniamo bu oe furi."
1CO,10,06075, {9} Ro kuke E Ireobo fu fina guomo ijadufuo nobe uri ise uruvana rena fu dabe defarure vajaga fu no kame isekafuoke. Isuibe asaerafa nuvuone gue buka ise uruvana ijiege renoe. Ijadufuo Godi fu tabare boeje kiamoga bu e ka uruvana sakiavo bu oe furi.
1CO,10,06076, {10} Ro kuke jade e ije bu e mamekanu buone ziegafiaeva ije matiana uri e jone mamekanu ije ijiege revo. Ijadufuo maeje asaerafa nuvuone bu ijiege rena e Mosisikiro Eronina ziegafiae. Ijadufuo Godi fu anera fuone ije kiamo bu arina e uruvana kaniavo bu oe furi.
1CO,10,06077, {11} Ro Godi fune vierafena kiamoga e ije bu ire ije isuibe reva ije abe isoena nijae. Ro vua ije bu isoeva ije fuka no jukuaruome. Ijadufuo iviama no ijia giana vierafekina nobe uri e ije bu reva ije matiana ijiege ise renoekuae vierafeke. 
1CO,10,06078, Ro noka vua ije bu kuaruovo ije mukoe fiena una vame maeje ijia urari karinoeke. Ijadufuo maeje maza radekuma ije funeka ma ivuake ijia ruome.
1CO,10,06079, {12} Ijadufuo a vierafega a Godido nidua ijia ane daro abena oenoevoga ije nika mukoreigia one samuanamikina abe ise bino renoedufuo.
1CO,10,06080, {13} Ro kuke ni vierafe ise binobino bu one ruovo ije bu sumiki baki. Ijadufuo maeje e uruvana budua bu irufui ijieki ije biediavo. Rove Godi fu vua irere fu kuaema ije fu totemo baki. Ijadufuo irufui ije fu one ruomo ije Godire daro maga a oemarekinu irufui ije biediadufuo. Ro kuke fure ifejana vame amaeriga a irufui ije dasu akoeke.
1CO,10,06081, Kavene ise ijiakiro e kineki ije mukoreigia akaekafiadufuo ijene
1CO,10,06082, {14} Ijadufuo erafano ja isekie nika e ije bu kavene ise ijiakiro e kineki ije aroriavo ije mukoreigia giana akariafo.
1CO,10,06083, {15} Na vierafega jaeje jaka e vua mukoe fiena vierafevo ijadufuo vua ige na ja kuariave. Ijadufuo vua irere na kuariavo ije na ma kuaria ro na kufuimevo ije ni kojo vierafefo.
1CO,10,06084, {16} Ro maza ije no besu afuina do vuaeni ije abe Godido oemare arema abe ivo ije none Kuraesido kavuane ijadufuo daro ije akaegue abeve. Ro kuke ire burete ije no abe ivo ije none Kuraesido surive fu abe nuvuefuo kurosi ijia baronema ijadufuo daro ije akaegue abeve.
1CO,10,06085, {17} Burete ije fu fae besu ijiaru rove no e uruvana no burete besu ijene abena tuase ivajuonamive. Ijadufuo no burete ije abe ivo ijia no vierafega none ma agane besu reve. Ro kuke none Kuraesina besu mazieve.
1CO,10,06086, {18} Ijiege ro ni e Isureroko bu reva ije giafo. E ije erarebe bu besu afuina are bu zinone ifaejevo ijia ire iva ije buneka una Godina besu mazie.
1CO,10,06087, {19} Ro vua boeje na kuariavo ije na ja ifejiaga ja vame ije e bu ire bino kine ise ijiebuo zinone vajiavo ijene giana mukoe vierafekiro na ije kuariave. 
1CO,10,06088," Ro vua ije na kuariavo ije ja fiega nabe kia ire e bu kena kine ise ije vajiavo ije buka ire anuigino kiae? Ro kuke ja fiega nabe kuae kine ise ije bu darokino kiae? Baki, na naebe ijiege kuariae."
1CO,10,06089, {20} Ro vua irere na kuariavo ijeja e ije bu kavene ise ijiebuo zinone ifaejevo ije bu Godi ma ijadufuo baname isoevo baki. Ro bu una Setanido kavene ise ijiebuo baname isoeve. Ijadufuo na vierafe jade urina e ije bu kavene ise ijiebuo baname isoekinu aroriavo ijena besu mazievo.
1CO,10,06090, {21} Ro jade vierafero fune maredo ja E Ireobo ijadufuo kafusi ijia vuaeni ikinuro una kavene ise ijiebuo kafusi ijia vuaeni ivo. Jade E Ireobo ijadufuo fata ijia ire ikinuro una kavene ise ijiebuo fata ijia ire ivo.
1CO,10,06091, {22} Jade vierafero fune maremado no ire inokiro ije kena ufake rekiro jade ijiege vierafevo. Ije fuka naebe marei. Ro ja kojo kena una kine ise ijena besu maziekuva ije jaka E Ireobo jone ije dabe defarure mave. Ijadufuo E Ireobo fu no kame isekafuokuma nonoka daro bakido no izege fu bijukurakuva baki.
1CO,10,06092, E Godi ma vierafevo ije buka ire binobino bu renoevo ijia Godi aroedufuo ijene
1CO,10,06093, {23} Na ude na kuariaeva ijiege na una kuke kuariave. Ire boeje nome dazena renoedufuo rove maza bino ire gue no renoejo ije bu no ifejuovo baki ijadufuo nobe ijiege renoedufuo. Ro ije fuka ma ire boeje nome dazena renoedufuo. Rove una vame bino no kenoevo ije no e gue ifejiaga bu Godi ma vierafena vame fuone ijia nuvenoevo baki.
1CO,10,06094, {24} Ijadufuo ire binobino ja renoevo ije jade uri josukua vierafena renoevo. Ro nika vame maeje izege ja una e gue ifejiadufuo ije vierafekinu renoefo.
1CO,10,06095, {25}-{26} Ro ja makete ijia fanuve bino giakuva nime fuaevena va ifo. Ro jade una duna binobino fanuve bu izia kena ruaeva ijadufuo kuariakinu bienirivo. Ja ijiege rekuva ije fu irere ijare iserekuma baki. 
1CO,10,06096," Ijadufuo maeje fune buki akae ijia ijiege kuae, Aesakae igiakiro ire boeje guove ijia naovo ije fune E Ireobo ijare nuvuefuo amaeriana naejuemano kuae. Ijadufuo nome oemarekinu dazena ire boeje inoeke."
1CO,10,06097," {27} Ro ja e bino bu Kuraesi naebe ma vierafevo ijiebe kiaga ja va buina ire ikuva ni nuvedia vafo. Ja vaga bu fanuve bino kirana vajiakuva jade kiako, Fanuve ige jabe kena kine ise ijadufuo zinone ifaejevano kiavo. Ro nime oemarekinu fanuve ijene kena ifo."
1CO,10,06098, {28} Ro jane ire ikuvejo ijia e be fu kiako fanuve ige bu kena kine ise ije zinone ifaejevano kiakuva jade ivo. Ja ijiege rekuva ije ja e ije fu ja kuariaema ije ifejave. Ijadufuo maeje ja e ijadufuo vierafe binobino ma ro ise fu vierafena kenoeno ije arafirijavo baki.
1CO,10,06099, {29} Ro igia fie vua ige na kuaevo na joefuo kuaevo baki. Ro na e ije fu ja vua ijiege kuariamo na fuefuo ijiege kuariave. Ro na bigae jate una na kieko no irerefuo uri e guebuo vierafe ijiaru iriniana kenoekono kieke.
1CO,10,06100, {30} Ro kuke jabite kieko ire ige no ikuvejo ije none ude kena Godido oemareva ijadufuo fu erare ire ijadufuo una nuvuesina kuaekuma bakino kiedufuo.
1CO,10,06101, {31} Rove erafano igia fiefo. Irekiro do ije ja ijo ijiakina ire boeje no renoevo ije noka Godido ive ije dabe aroekuae no ije renoeve.
1CO,10,06102, {32} Ro jade vame bino ja kenoevo ijia uri e Jiusi ro e Jiusi baki ro e bino Godi ma vierafevo ijiebuo vierafe ije kame arafiriajiavo.
1CO,10,06103, {33} Na ire binobino na kenoevo ije naka kono giriesana e uruvana oemarejianoe. Ro ije na renoeva ije na none ma ijadufuo renoeva baki. Ro na vierafe naka e uruvana ifejiaga bu mukoreigia karinoeke. Ro kuke rade E Ireobo fu bu karauniakiro na ijadufuo ijiege renoe.
1CO,11,06104,1 KORINITI 11
1CO,11,06105, {1} Na Kuraesi vame izege fu fina ke ruaema na ije matana ijiege kenoeve. Ijadufuo ni jadua vame na kenoevo ije makae none ijia nuvediena kenoefo.
1CO,11,06106, Vame izege baru ro bara bu sosi guove ijia Godi aguaekinu kenoedufuo ijene
1CO,11,06107, {2} Ro erafano iviama naka ja aroriave. Ijadufuo maeje na vierafega ja ire boeje na nijasiaeva ije ja naebe totei. Ro jaka uria giriesana vierafenoeve.
1CO,11,06108," {3} Ro iviama na una vua binobino kuariakuvejo ni fiefo. Ro vua amure ijeja, bara ije ja baru jone ijiebuo rotire ijia ijadufuo ja baru jone aguariake. Ro baru ije jadua ja Kuraesido rotire ijia ijadufuo ja Kuraesi aguarake. Ro Kuraesi fudua fu Godido rotire ijia ijadufuo fu Godi aguaeke."
1CO,11,06109, {4} Ro ije fuka ma ijadufuo na vame izege ja besu sosi ijia mimatanoedufuo ije kuariako ni mukoe fiefo. E fari ije fu baname isoe ro Godido vua abe kuaekuma fube nigofo fuone okuramo. Ro fu nigofo fuone okurakuma ije Kuraesi fu naebe aguaemo.
1CO,11,06110, {5}-{6} Ro bara be fu baname isoe ro fu Godido vua be Kavene Akae ijare vierafejaema fu ije kuaekiro vierafe. Rove fu naebe nigofo fuone okurakuma ije fuka jaeve ireobo abena baru fuone ije mame. 
1CO,11,06111, Bara ije fu sosi guove ijia vame ijiege remo ije fuka bara be fu ebuo baru turaga bu ga kuaega fu jaevemo fuka ijiege ireobo jaeveke. Ijadufuo bara erare vierafe fu naebe ijiege jaevekiro vierafekuma ije fuka nigofo fuone okuradufuo.
1CO,11,06112," {7}-{8} Ro kuke vua ijadufuo bino na kuaedufuo ijeja, e fari ije fube nigofo fuone okuramo. Ijadufuo maeje e fari ije fune Godire fu vareki amaeri. Fu vierafero fu e fari ije amaeriga fure urina ire binobino renoega e bu ijia giana una Godi aroekiro fu ijadufuo amaeri. "
1CO,11,06113, Vame besu ijiege ro bara ije fu ire binobino renoekuma fuka vame izege fu baru fuone aroedufuo ije vierafena renoeke. Ro ije fuka ma ijadufuo maeje iko zinume ijia Godi fu naebe bara ijadufuo ikene abena e fari ije amaeri. Ro fu e Adamudo ikene ijene abena una bara ije amaeri.
1CO,11,06114," {9}-{10} Ro kuke Godi fu naebe e fari ije amaerina kua, Ani bara one ije ifejano kuae. Ro fu bara ije amaerina kua, Ani baru one ije ifejano kuae. Ijadufuo bara ije fu nigofo fuone okurake. "
1CO,11,06115, Fu ijiege rekuma anera boeje bu ije gana fuone oemareke. Ijadufuo maeje bara ije fu nigofo fuone okurana nuga nijaemado fu baru fuone ijadufuo rotire ijia finoeke.
1CO,11,06116, {11} Ro vua ige na kuariavo ije ni mukoreigia vierafefo. Bu e fari ijiebe Godido nidua ijia buka e anuigi ro bara ije bu baki na ije kuariavo baki. Rove Godi fu vierafe bara ije fu baru fuone ije vierafeke ro baru ije fudua fu bara fuone ije vierafeke. Ijadufuo maeje bu besu karikuva bu buone ifenamike.
1CO,11,06117, {12} Ijadufuo maeje no vierafe iko zinume ijia Godi fu e fari ijadufuo ane ijia abena bara amaeri. Rove iviama no kari ruovo ijia no gavone e fari boege bu bara ijiebe nafeve. Ro ije fune Godire vierafe fuone ijia ijiege reme.
1CO,11,06118, {13} Ijadufuo bara ije bu are bu afuina Godi aroevo ijia naebe nigofo buone okuriana Godido baname isoekuva ije fuka naebe mareke. Ijadufuo ni kojo vame ijene mukoreigia giakinu renoefo.
1CO,11,06119, {14} E boeje none vierafe. Ijadufuo e fari be fu nigofo u fuone arega fu ubomo e ije fuka korofuo jaevedufuo.
1CO,11,06120, {15} Ro fu bara ijare nigofo u fuone arega fu ubokuma ije fune mare. Ijadufuo maeje fune ugone fae abena nigofo fuone okuraema igeki ijadufuo e bu fu gana aroedufuo.
1CO,11,06121, {16} Ro e bino ijia kariva bu vua ige na kuaevo ijadufuo madinamikuae vierafekuva na vierafe no una vame be izege rekuva baki. Ro kuke Godido sosi ijia budua bune vame besu ijiege renoevo.
1CO,11,06122, Vame izege do vuaenikiro burete ije idufuo ijene
1CO,11,06123, {17} Ro erafano na kuke vua none binodua kuariakuvejo ni fiefo. Vua amure ijeja na vua jone be fievo naka naebe ireobo jone oemarei. Ijadufuo maeje ja besu afuina Godido baname isoevo ije ja naebe jone ifenami rove jaka uri vame ise bino rena jone arafiranamive.
1CO,11,06124, {18} Ja sosi ijia besu afuivo jaka naebe oemarekinu afui ro jaka atana binobino karinoevo na ije fie.
1CO,11,06125, {19} Rove igia fie ije ja ijiege renoejo ije fuka naebe marei. Ro na bigae jate vierafero ja ijiege ata binobino karinoekuva e bino bu jone izege ja ma vierafena kevo ije giana kame aroriakuae ja ijadufuo ijiege reve.
1CO,11,06126, {20} Ro kuke maza ije ja besu afuina ire ivo ije ja izege Jesu Kuraesi fu nuvuefuo kurosi ijia baronema ije ja abe ma vierafekinu renoevo baki.
1CO,11,06127, {21} Ijadufuo maeje ja maza ije Jesu fu izege joefuo baronema ije vierafekuae ire ikuvejo ije jaka joe samuanamivo baki. E gue buka migegire ire uruvana iko buka deufiame ro e gue bu ire isema ivo ijadufuo buka una vasiakuma vake. Ro kuke e gue buka do vuaeni uruvana ina nigofo kame kuderiave.
1CO,11,06128, {22} E boeje jaka e juaeki ijadufuo ja irerefuo naebe gire jone ijia ire ro do iga fu mukoe deufiame? Erafano ja ijiege revo ije fuka vame ma ise. Ja ijiege revo ije jaka jaeve ireobo abena e ije bu ire baki ro sinuome baki ije miave. 
1CO,11,06129, Ijadufuo maeje bu ire bakiga bu umuikiriasana ire ikuae ruove. Ro na bigae jate Godido e ije jaka naebe mukoe aguariakuae vierafevo ijadufuo ja ijiege reve. Ro ja ijiege rekuva na ja nabe aroriake.
1CO,11,06130," {23} Na vierafe na E Ireobo ire radekuma ije fu e vua fuone fievo ijena ima ijadufuo zinume maeje kuariaga ja mukoreigia fiedufuo. Ro vua ije fu E Ireobo ijare nijasiema na ijene kuke una ja kuariakuveje. Ro vua ije fu ijiege kuarie, Muge besu ije e Judasi fu Jesu abena e Jiusi ije miaema ijia Jesu fu e vua fuone fievo ijena besu afuina ire i."
1CO,11,06131," {24} Fu burete fae be abena Godido oemare areme abe isesina tuasei. Areme fu kena ivajiakinu kia, Burete ige fu surive none ijieki. Ijadufuo na surive none ige abena joefuo baronekiro miave. Ijadufuo ja oenoene besu afuina burete ije ikuva ni irere nare joefuo reva ije vierafeno kiae."
1CO,11,06132," {25} Fu ijiege rei areme fu una kuke urina kafusi ije do vuaeni veseva ijene abei. Areme fu kiae, Do vuaeni ige kafusi igia nafuema ije fu kavuane none ijieki. Ro kavuane none fuka ma darokido fu ise jone boeje sojiaga ja una Godina besu mazieke. Ijadufuo ja oenoene una besu afuina do vuaeni ijene ikuva ni izege na joefuo baroneva ije vierafefo."
1CO,11,06133, {26} Ijadufuo ja ivia igia zinuivena vakuma maza ije E Ireobo fu una ruomo ijia ja besu ijiege afuina burete ikinu ro kafusi igia do vuaeni ije ivo ijia ni izege Kuraesi fu e boegiebuo baronema ije vierafefo.
1CO,11,06134," {27} Ro igia fie, e be erare fu naebe E Ireobo ije aguaekinu burete ijiakiro do vuaeni ije kena ino e ije fuka ise reme. Ijadufuo maeje fu E Ireobo ijadufuo surive ijiakiro kavuane ije fu mukoreigia aguariamo baki."
1CO,11,06135, {28} Ro kuke e besubesu nodua noka konuvuo mukoreigia vierafedufuo. No vierafega no ise bino rejoga ije noka ude ise nuvuone ijene migegire furana Godi kuarake. Areme no ijare sone burete ijiakiro do vuaeni ije kena ike.
1CO,11,06136, {29} Ro erare fu Kuraesi kurosi ijia fu baronema ijadufuo maeje fu naebe mukoe vierafe. Ro fume burete ijiakiro do vuaeni ije kena ikuma ije E Ireobo ijare korofuo e ije dabe isekafake.
1CO,11,06137, {30} Ja e uruvana ja vame ije ja naebe mukoreigia vierafekinu ijiege renoevo ijadufuo e gue jaka mamoekinu adame ise uruvana abena oeve.
1CO,11,06138, {31} Ro e gue no konuvuo migegire vame ise nuvuone ije giana una kuderiana vame ma ijiaru kenoejobitie E Ireobo fube no kena isekafuoke.
1CO,11,06139, {32} Ro ije fu no kena isekafuomo ije fu no nijasuome. Fu vierafero fu ijiege nijasuoga no una kuderiana e fuone maeje fu vierafema ije rena karikiro fu ijiege reme. Ro kuke fu vierafero fu iviama no kena isekafuokina maza rade fu e boege kame isekafiamo ijia fube una no kena buina besu isekafuokiro fu ijadufuo reme.
1CO,11,06140, {33}-{34} Ijadufuo erafano na ja soesoena kuariavono ni mukoe fiefo. Ja oenoene besu afuina ire ikinu izege E Ireobo fu e boegiebuo kurosi kave ijia isejavaema ije vierafekuva ni mukoreigia joe samuanamikinu ire ifo. Ni mukoreigia giaga e boeje bune rua furijoga ni ijare ire ifo. 
1CO,11,06141, Ro erare fu vierafega fu vasia oema ijadufuo fu kairafa fuone gue fu naebe samuagiakiro vierafekuma e ije na vierafe fuka ude gire fuone ijia ire ina ruadufuo. Fu ijiege rekuma ije fu korofuo isekafanamimo baki. Ro una vua bino ije ja fasi isoena kuarieva ije na sone na vuako ijia kuariana nijasiake.
1CO,12,06142,1 KORINITI 12
1CO,12,06143, Kavene Akae fu fuone vierafema ijia e ije Kuraesi ma vierafevo ije vame binobino buone remo ijene
1CO,12,06144, {1} Ro kuke ja Kavene Akae ije fu izege e binobino daro miako bu i binobino menoevo ja ije fiekuae kuarie. Rove erafano na vierafe jaka vame ijene mukoreigia fiedufuo.
1CO,12,06145, {2} Ude ja naebe Godi ma vierafeva ijia jaka e ije bu godi kufui ijiebuo baname isoevo ije nuvediana vame buone abei. Ja ijiege renoeva ijadufuo vame ise buone ijare ja kame maniaerumoga jaka una vame ise binobino kenoe.
1CO,12,06146, {3} Ijadufuo ja vame izeki ijia e ije bu Godido Kavene maeje abena vua kuaevo ije mukoe giana vierafeke? Ro vame ije ja e ije giana vierafedufuo ije fu ijiege. 
1CO,12,06147," E ije fu Godido Kavene maeje ijare niroko fu oenoeno ije fube kuaeko, Jesu fuka e buzeno kuaeke. Ro kuke e mujue be fu erare kuaeko Jesu fu E Ireobono kuaekuma baki ro fune e ije fu Godido Kavene abema ijare ijiege kuaedufuo."
1CO,12,06148, {4} Ro noeje fune Godido Kavene ijare daro muoga no i binobino mukoreigia menoeve. Rove Kavene ije fu binobino baki ro fune Kavene besu ijare ijiege reme.
1CO,12,06149, {5} Ro i binobino no menoevo ije none E Ireobo besu ijadufuo i ijene menoeve.
1CO,12,06150, {6} Ro kuke e ije buka vame binobino ijia menoeve. Rove fune Godi besu ijare e boeje darokiro vierafe ije vajiako bu i buone ije mukoreigia menoeve.
1CO,12,06151, {7} Ro fune Godido Kavene ijare e besubesu erarebe no Kuraesi ma vierafevo ije daro muoko no e binobino ifejanoeve.
1CO,12,06152, {8} Ijadufuo na vame izege Kavene Akae fu i meno na ije nijasiako ni fiefo. Fune Godido Kavene ijare e bino daro miako bu Godido vierafe ije giana una e gue kuariave. Ro fune Kavene Akae besu ijare e gue daro miako bu Godido vua maeje mukoe vierafena una e gue nijasiakinu ifejiave.
1CO,12,06153, {9} Ro kuke fu Kavene Akae besu ijare una e gue daro miako buone ma vierafevo ije buka biona mamekanu reve. Ro kuke fu Kavene besu ijare una e bino daro miako bu e adagi ije karauniave.
1CO,12,06154, {10} Ro fu Kavene Akae besu ijare e gue daro miako bu ire sumiki binobino ema bu revo baki ije reve. Ro kuke fu una e gue daro miako bu Godido itire ijia vua fiena una e gue kuariave. Ro fune Kavene besu ijare e gue daro miako bu e ije bu Godido Kavene ro kavene ise ije abeva ije samadukua giana kuariave. 
1CO,12,06155, Ro fune Kavene besu ijare e gue daro miako bu isama binobino bu naebe vierafeva ije kuaeve. Ro kuke fu e gue daro miako bu e ije isama binobino ijia kuaevo ijiebuo vua ije ke kuderiana e ije Kuraesi ma vierafevo bu afuivo ije kuariaga bu fieve.
1CO,12,06156, {11} Ijadufuo fune Kavene besu ijare ire boeje renoekinu ro daro maeje binobino e besubesu fu vierafema ije vajiame.
1CO,12,06157, Foru fu vajae nuvuone ijia bijana kuaema ijene
1CO,12,06158, {12} Na vierafe Godi fu irerefuo i binobino vajuoga no menoejo na ijene be bijana kuariako ni mukoe fiefo. Vajae nuvuone foteke ige fuka besu ijiaru rove gome fuone fuka boeje. Vame besu ijiege ro E Ireobo nuvuone Jesu Kuraesido e ije noka e binobino rove none agane besu.
1CO,12,06159, {13} Ijadufuo Godi fune Kavene fuone besu ije abena oe nuvuone guove ijia nujaejue. Isuibe noeje noka nuvuebino karinoe rove iviama none una Jesudo e ijena besu mazie. E gue nono e Jiusi ro e gue no e Jiusi baki. Ro kuke e gue nono zinume abevo baki ro nome e guebuo i mejiavo. 
1CO,12,06160, Ro e gue nonoka e mamekanu rena daze karinoevo. No ijiege renoejo ijia Godido Kavene ijare no kena una besu afuina unue. Fure e besubesu oe nuvuone ijia fina daro muoko no fuefuo i binobino menoeve.
1CO,12,06161, {14} Vajae nuvuone fu gome binobino bijia naema ijiege E Ireobo ijadufuo e boeje budua bu ijieki. Godi fune i binobino no menoedufuo ije kena e binobino no vajue.
1CO,12,06162," {15} Na i binobino Godi fu kena vajuomo ijadufuo be bijana kuariako ni fiefo. Dia tare nuvuone bube urina kuaeko, Naeje na umui tare ije fu vajaema ijia ifema ijieki bakido nana noebeno kuaeke. Dia tare fu vua ijieki kuaeke rove fuje fu uria vajaema ijadufuo gome be."
1CO,12,06163," {16} Ro kuke adane nuvuone bube kuaeko, Naeje na niome ije fu vajaema ijia ifema ijieki bado nana noebeno kuaeke. Adane fu vua ijieki kuaeke rove fuje fu uria vajaema ijadufuo gome be."
1CO,12,06164, {17} Ro no vajae nuvuone gome binobino bu baki ro nome niome ijiaru bijiaemabitie no izege ire binobino fieke? Ro kuke vajae nuvuone fu gome binobino fu baki ro fume adane ijiaru bijiaemabitie no izege ire binobino ijiebuo udi ije fieke?
1CO,12,06165, {18} Rove Godi fune ma ijadufuo vajae nuvuone gome bino ije kena are buone ijia bijiaejue. Ijadufuo vajae gome binobino ije bu i irere Godi fu vajiaema bu ijene meve.
1CO,12,06166, {19} Ro kuke vajae nuvuone fu gome binobino bijiaema baki ro fume gome besu bijaemabitie ja vierafega nobe ema vajae igege rena oenoeke?
1CO,12,06167, {20} Ije fuka baki ijadufuo maeje bu vajae nuvuone gome binobino ijiebe besu afuiva ijadufuo bu vajae foteke ijene amaeri. Ijadufuo Godi fune vame besu ijiege rena e besubesu i nuvuone binobino no menoedufuo ijene vajue rove noka uria Jesudo agane besu.
1CO,12,06168," {21} Ijadufuo vajae gome nuvuone boeje bu vajaema ijia ifeva ije buka buone ifenamikuae bu ijadufuo vajaema ijia ifei. Ijadufuo niome fube umui tare ije kuako, Na aeje naka isediemono a ni garege vano kuake. Ro kuke nigofo ije fube dia tare ije kuako, Na aeje naka isediemono ni garege vano kuake."
1CO,12,06169, {22} Bube ijiege kuaeke ijadufuo maeje vajae gome binobino buka i buone ije mekuae bu vajaema ijia ifei. Ro vajae gome nuvuone bino no giaga buka garuki rove buka nuvuefuo i anuigi bino vajae nuvuone ijia meve.
1CO,12,06170, {23} Ro vajae nuvuone gome bino no giaga buka anuigi baki rove noka uria bu mukoreigia samuagiave. Ijadufuo vajae sauiki nuvuone gue no vierafe nobe kena samadiredufuo rove noka uria mukoreigia aguariave.
1CO,12,06171, {24} Ro vajae gome gue no giaga bune maradiaeva ijadufuo no ireobo vierafevo baki. Ijadufuo vame besu ijiege Godi fune vierafe fuone ijia vajae nuvuone gome binobino ije kena besu afuina bijiaejue. Fu vierafe noka vajae gome nuvuone gue no kuae bu anuigi bakino kuaevo ije mukoreigia samuagiakiro fu ijiege vierafe.
1CO,12,06172, {25} Ijadufuo maeje fu vierafe e fuone boeje vajae fuone ijieki bube una bue madinamikinu zienamike. Ro bume oe besu rena uri besu afuina i menoeke.
1CO,12,06173, {26} Ijadufuo vajae gome besu fu vajae fiane abena isejavaemo ije vajae foteke fuka isejavaeme. Ro kuke bu vajae gome besu dabe aroevo ije vajae foteki fuka oemareme.
1CO,12,06174, {27} Ro vua ige na kuaevo ijadufuo maeje ijeja e boeje jaka afuina Kuraesido vajae ijia besu ifeve. Rove ja vajae gome binobino no bijana kuaeva ijiege ja sosi ijadufuo i binobino menoeve.
1CO,12,06175, {28} Ijadufuo Godi e ije bu sosi ijia imedufuo fu kema ije amure fu e Afasero ijene kei. Ro una e gue fu kema fu e ije bu Godido vua abe e gue kuariavo ijene kei. Ro ura ijuone buone ije fu e ije bu Godido vua maeje abena e gue nijasiavo ijene kei. 
1CO,12,06176, Ro ura ijuone buone fu e gue daro miaga bu ire sumiki binobino renoeve. Ro ura ijuone buone ije fu e gue daro miaga bu e adagi ije karaunianoeve. Ro kuke ura e gue Godi fu daro miaga bu e gue oefiadiaeva ije dasumianoeve. 
1CO,12,06177, Ro kuke una e gue ije fu daro miaga bu e nigofo rena Kuraesido sosi ije samuagiave. Ro una e gue ije fu daro miaga bu urina isama binobino bu naebe kuaevo ije kuaenoeve. Vame ijieki ijia Godi fu i fuone binobino e binobino vajiaga bu menoeve.
1CO,12,06178," {29}-{30} Ro erafano ni mukoreigia vierafefo. Godi fu naebe e boege no kuo, Ja i none besu ijiaru afuina meno kue. Ijadufuo jade vierafero e boeje noka uri Afasero rekinu ro kuke e Godido vua vierafena kuaevo ijene rekiro jade ijiege vierafevo. "
1CO,12,06179, Ro kuke jade vierafero e boeje noka uri Godido vua maeje abe e gue nijasiakinu ro ire sumiki binobino rekinu ro e adagi karauniakiro jade ijiege vierafevo. 
1CO,12,06180, Ro jade vierafero e boeje noka uri isama binobino kuaekinu ro e ije bu isama binobino kuaevo ijiebuo vua ije fiena ke kuderia una e kuariakoro jade ijiege vierafevo. Ro Godi fune e besubesu i binobino no menoedufuo ije fune kena vajue.
1CO,12,06181, {31} Ro ja vierafe jaka Godi kuaga fu Kavene ijadufuo daro ije miaga ja i anuigi binobino menoekuva ije ni kuaga fu vajiafo. Ro iviama naka vame maeje ja ma karidufuo ijene kuariana nijasiavono ni mukoreigia fiefo.
1CO,13,06182,1 KORINITI 13
1CO,13,06183, Oetuanamivo ijare ire boeje asidiaema ijene
1CO,13,06184, {1} Na vierafe naka uri ire sumiki rena e boeje ro anera ijiebuo isama ije fiena kuaenokiro vierafe. Rove na naebe una kairafa gue oetuakuva ije isama binobino na kuaekiro vierafevo ije fuka ma baki.
1CO,13,06185, {2} Ro na vierafe naka Godido vua ije fiena una e gue kuariakinu ro ire boeje vierafekinu ro kuke Godido ire sauiki boeje giana vierafe furikiro vierafeke. Rove na naebe una e gue mukoreigia oetuakuva na vierafe ire boeje na rekiro vierafeva ije buka ma baki. 
1CO,13,06186, Ro kuke na vierafero none na Godi ma vierafevo ije fuka ma darokido na Godi baname isoena kuaga fu uruo mamekanu ije kiaga bu biona una ae bino irekiro na ijiege vierafeke. Rove na naebe kairafa none gue oetuakuva ije naeje naka e ma baki.
1CO,13,06187, {3} Ro na vierafe naka uri sinuome none boeje karina una e sinuome baki ije ivajia ro kuke naka Godido vua maeje abe kuaenoevo ijadufuo e buka kaniega na baronekiro na ije vierafe. Rove na naebe una e gue mukoreigia oetuakuva ije ire boeje na mukoreigia renoeva ije buka ma buzeme ijiaru.
1CO,13,06188, {4} Ro iviama ige na una izege no e gue mukoreigia oetuadufuo na ijene kuariako ni fiefo. Amure ije no e binobe nuvuone ise bino rekuva nobe una ije ireobo vierafekiro nome oe vafaena ise buone giana dazeke. 
1CO,13,06189, Ro kuke noka e vajuki rena e boeje mukoreigia ifejiadufuo. Ro e guebuo sinuome nobe giana oe isema vierafekiro aroekarana ive nuvuone kame ajiaga e gue kame aridufuo.
