line_number,'mra', 'fuzz_partial', 'levin',transcribed_text,source_text
00065,0,100,0,joni fu ijiege kuariana uri vua be ijiege mena kuariae fu kia e bu ine bino bu naebe fo kiraga bu giavo ije buka dudone kame buvuana atasena miane ifaejevo ijiege ro jadua ja vame maeje ja naebe kenoekuva godi fu ja kame miane ije naeno ijia korega ja ijia naoke,joni fu ijiege kuariana uri vua be ijiege mena kuariae fu kia e bu ine bino bu naebe fo kiraga bu giavo ije buka dudone kame buvuana atasena miane ifaejevo ijiege ro jadua ja vame maeje ja naebe kenoekuva godi fu ja kame miane ije naeno ijia korega ja ijia naoke
00075,2,80,4,metiu fo,matiu
00652,0,100,1,jaeje ja naena besu oenoeve rove jaka uria naebe mukoe vierafei ja burete faeve ka sibaneke ije na ke tuasena e boeje faeve taoseni na gorumiaeva ijiakiro ire nugune ja tere ijia utiva ije jabe vierafei,jaeje ja naena besu oenoeve rove jaka uria naebe mukoe vierafei ja burete faeve ka sibaneke ije na ke tuasena e boeje faeve tauseni na gorumiaeva ijiakiro ire nugune ja tere ijia utiva ije jabe vierafei
00007,0,99,3,ro e buaji fu uri bara ruti abena e obedi nafei ro e obedi fu uri fari fuone e jesi nafenoga fu uri fari fuone devidi e ije fu kini rema ije nafei areme devidi fu uri fari fuone e soromoni nafei ro asie fuone ije fu e uraeado bara,ro e boezi fu uri bara ruti abena e obedi nafei ro e obedi fu uri fari fuone e jesi nafenoga fu uri fari fuone devidi e ije fu kini rema ije nafei areme devidi fu uri fari fuone e soromoni nafei ro asie fuone ije fu e uraeado bara
00017,0,100,1,ijiege ro jesu kuraesi fu bieteva ije fu ijiege bara meri asie fuone ije bu e josofu manidufuo kuae ro fu uria kabaekua baruna naebe naema ijia fu fue ganami gake fu kavene akae ijadufuo daro ijia fu e fudiema fu ije gae,ijiege ro jesu kuraesi bu bieteva ije fu ijiege bara meri asie fuone ije bu e josofu manidufuo kuae ro fu uria kabaekua baruna naebe naema ijia fu fue ganami gake fu kavene akae ijadufuo daro ijia fu e fudiema fu ije gae
00361,0,100,0,ro vakuma maza ijieki ije abekuma e buka uri uviarafa ro anafa buone ije korubuo kena una forisi vajiaga bu kania bu oeke ro kuke ame ije bu una kuderia orafa buone ije korubuo sikiaga forisi bu va kania bu oeke,ro vakuma maza ijieki ije abekuma e buka uri uviarafa ro anafa buone ije korubuo kena una forisi vajiaga bu kania bu oeke ro kuke ame ije bu una kuderia orafa buone ije korubuo sikiaga forisi bu va kania bu oeke
00371,0,100,1,ro igia fie e bu ume isesina gue kena una e guebuo fuaevekuva buka moni isesina bino kedufuo ijiege ro godi asoe jone ije fu fuone vierafema ijia fu ire ka isesina ijieki ije fu ijuoegafiamo baki ro fuka oetuakinu samuagiamo,ro igia fie e bu ume isesina gue kena una e guebuo fuaevekuva buka moni isesina bino kedufuo ijiegero godi asoe jone ije fu fuone vierafema ijia fu ire ka isesina ijieki ije fu ijuoegafiamo baki ro fuka oetuakinu samuagiamo
01146,0,100,2,areme e ije koto fievo ije bune urina ugone fae be abena jesudo niome ije okurana kiraejae bu ijiege rena uri uikubae fuone ijia vi ufemadikinu ijia kanae ro e gue bu urina kuae a kume naeje na kuraesi e ije godi fu kuamo fu ari ruaema ijeno kumei,areme e ije koto fievo ije bune urina ugone fae be abena jesudo niome ije okurana kirajae bu ijiege rena uri uikubae fuone ijia vi ufemadikinu ijia kanae ro e gue bu urina kuae a kume naeje na kuraesi e ije godi fu kuamo fu ari ruaema ijeno kume
00534,0,100,0,bu ijiege kuavoga fu una kiae e ije fu uije maeje korema ijeja ema ijiebuo fari ige na,bu ijiege kuavoga fu una kiae e ije fu uije maeje korema ijeja ema ijiebuo fari ige na
01087,0,100,1,ro fu irerefuo ire udi mukore urimo ige abe na usiaejiema ije fu vierafe fuka uria ige na naebe mako ariva ijia abe usiaejiena amaeriekiro fu ije vierafei,ro fu irerefuo ire udi mukore urimo ige abe na usiaejiema ije fu vierafe fuka uria ige na naebe mako ariva ijia abe usiaejiena amaeriekiro fu ije vierafe
01097,0,99,1,jesu fu ijiege kuariamoga e vua fuone fievo ije bu vua ije fievo buka oefiaediae ijadufuo e besubesu bu uri zinuevena jesu kuae e ireobo a vierafega nabite nare ijiege reke ke na bakino kuae,jesu fu ijiege kuariamoga e vua fuone fievo ije bu vua ije fievo buka oefiadiae ijadufuo e besubesu bu uri zinuevena jesu kuae e ireobo a vierafega nabite nare ijiege reke ke na bakino kuae
00385,0,99,1,ro kuke erare fu e ije godido vua vierafena kuaevo ije mukoreigia giana oemarekinu kaenamiana samuagiamo ije fune marei fu ijiege remo ijadufuo fu ire maeje godi fu e fuone vajiamo ije gue kedufuo,ro kuke erare fu e ije godido vua vierafena kuaevo ije mukoreigia giana oemarekinu kaenamiana samuagiamo ije fune mare fu ijiege remo ijadufuo fu ire maeje godi fu e fuone vajiamo ije gue kedufuo
00081,0,100,0,jesu fu ijiege kuaramoga setani fune una kuke mesirina are sidove jerusareme ijia vae fu mesirina vakuma are ireobo bu baname isoevo ijadufuo kubi gafia nujae,jesu fu ijiege kuaramoga setani fune una kuke mesirina are sidove jerusareme ijia vae fu mesirina vakuma are ireobo bu baname isoevo ijadufuo kubi gafia nujae
00091,0,100,0,fu va nasareti keke rove fu naebe ijia finoe ro fu nana va are kafoniamu ijia fi ro are ije fu do gareri nafuema ivuake ijia ro fu are zeburunekiro nafetari guove ijia,fu va nasareti keke rove fu naebe ijia finoe ro fu nana va are kafoniamu ijia fi ro are ije fu do gareri nafuema ivuake ijia ro fu are zeburunekiro nafetari guove ijia
00378,0,100,0,bu ijiege rena fari fu uri asoe fuone ziegafake ro kabae fu uri asie fuone ziegafake ro kuke asaefuo fu uri asaefuo ziegafake,bu ijiege rena fari fu uri asoe fuone ziegafake ro kabae fu uri asie fuone ziegafake ro kuke asaefuo fu uri asaefuo ziegafake
00368,0,100,0,ijadufuo e ise bu ire ise binobino jone rega jade giana jumevo ijadufuo maeje vame ise buone boeje binobino bu mauike nuriete renoejo ije rade godi fu kena una e boeje ijiebuo niome ijia samadirega bu giake,ijadufuo e ise bu ire ise binobino jone rega jade giana jumevo ijadufuo maeje vame ise buone boeje binobino bu mauike nuriete renoejo ije rade godi fu kena una e boeje ijiebuo niome ijia samadirega bu giake
00104,0,100,1,fu ijiege renoekoga e bu vua fuone ije dabe kuaena are siria guove ijia oenoe ijadufuo e boeje ijia kariva ije bu vua ije fiena uri e adame ise binobino abevo ijiakina e vajae fiane ro kavene ise urasiaeva ro e ije bu itire sabaekiriavo ijene kaenamiana fuone ruae bu kuke e vajae garadiaeva ije kaenamiana rovoga fu amaeriamo bu una madiae,fu ijiege renoekoga e bu vua fuone ije dabe kuaena are siria guove ijia oenoe ijadufuo e boeje ijia kariva ije bu vua ije fiena uri e adame ise binobino abevo ijiakina e vajae fiane ro kavene ise urasiaeva ro e ije bu itire sabaekiravo ijene kaenamiana fuone ruae bu kuke e vajae garadiaeva ije kaenamiana rovoga fu amaeriamo bu una madiae
00098,0,100,0,jesu fu biediana kiae ni ire ije ja renoejo ije aregaro na nuvediefo ja na nuvediega na kijume ije ja karavo ijiege vame nijasiaga ja e kaenamiano kiae,jesu fu biediana kiae ni ire ije ja renoejo ije aregaro na nuvediefo ja na nuvediega na kijume ije ja karavo ijiege vame nijasiaga ja e kaenamiano kiae
00088,0,100,0,areme setani fune ijia arena vakoga anera ijiebe arina jesu ifejakinu samuae,areme setani fune ijia arena vakoga anera ijiebe arina jesu ifejakinu samuae
00347,0,99,1,ja va vua ije kuariakinu ro e adagi ije amaeria bu una madiakinu ro e oevo ije kiaga bu una urifo ro kuke ni e ije bu adame reforosi abevo ije amaeria bu una madiafo,ja va vua ije kuariakinu ro e adagi ije amaeria bu una madiakinu ro e oevo ije kiaga bu una urifo ro kuke ni e ije bu adame reforasi abevo ije amaeria bu una madiafo
00357,0,100,0,ro igia fie jaeje na ume kukoruko igege kena e ise siroe kuriae e sakiavo igeki uve ijia uniaga ja vake ijadufuo ja va i menoekuva ni mukoreigia jone samuanamikinu oe vafaena kabuaekabuaeki i jone ma ijiaru menoefo ro jade uri bijaekinu ro ire ise bino rega bu ijadufuo ja kame isekafiavo,ro igia fie jaeje na ume kukoruko igege kena e ise siroe kuriae e sakiavo igeki uve ijia uniaga ja vake ijadufuo ja va i menoekuva ni mukoreigia jone samuanamikinu oe vafaena kabuaekabuaeki i jone ma ijiaru menoefo ro jade uri bijaekinu ro ire ise bino rega bu ijadufuo ja kame isekafiavo
00512,0,99,1,ro uije gue ije bu duena munuage ado sakae isekube namo ijia ariva ijeja e ije bu oemarekinu vua ige migegire fievo ijene,ro uije gue ije bu duena munuage ado sakae isekube namo ijia ariva ijeja e ije bu oemarekinu vua ije migegire fievo ijene
00502,0,100,1,bu ijiege kuaravoga jesu fu una kiae na vame sauiki izege godi fu e fuone ijiebuo oe ije samuagiamo ije nane e ije ja na nuvedievo ijene kuariana nijasiae ro una e gue ije nabe samuadukua nijasiakiro name ijiege ke mena kuariake,bu ijiege kuaravoga jesu fu una kiae na vame sauiki izege godi fu e fuone ijiebuo oe ije samuagiamo ije nane e ije ja na nuvedievo ijene kuariana nijasiae ro una e gue ije nabe samadukua nijasiakiro name ijiege ke mena kuariake
00674,0,100,0,ro erare fu ume igadufuo sinuome ije uruke oetuagaro godi fu ijuonemo e ije kavene fuone ije fune dabe abueme ro kuke fu ume igadufuo sinuome ijiebe ifejaga fu vame ma kari vako ije abekuma baki,ro erare fu ume igadufuo sinuome ije uruke oetuagaro godi fu ijuonemo e ije kavene fuone ije fune dabe abueme ro kuke fu ume igadufuo sinuome ijiebe ifejaga fu vame ma kari vako ije abekuma baki
00664,0,100,1,ro kuke nare a daro maga a godido vame maeje abe e boeje kuariana nijasiakinu samuagiake ro irere bino e bu ume igia renoejo ije a giaga fu isega a kuriaerona vafiamo ije godi saove gufia fino ije fudua fu ijiege kuriaerena vafiake,ro kuke nare a daro maga a godido vame maeje abe e boeje kuariana nijasiakinu samuagiake ro irere bino e bu ume igia renoejo ije a giaga fu isega a kuriaerena vafiamo ije godi saove gufia fino ije fudua fu ijiege kuriaerena vafiake
00021,2,99,2,ijiege ro ire boeje bu reva ije fune izege e ireobo fu isuibe asaea e vua fuone vierafena kuaemo ijadufuo oe ijia vierafejamo fu kuaema fune ijiakuma riarekiro fu ije ije rei,ijiege ro ire boeje bu reva ije fune izege e ireobo fu isuibe asaea e vua fuone vierafena kuaemo ijadufuo oe ijia vierafejamo fu kuaema fune ijiakuma riarekiro fu ije ijierei
01102,0,100,1,areme fu kuke una kafusi ije abena godido baname isoena oemarei areme fu abena miakinu kiae do vuaeni ige na vesena abe miavo ije fu kavuane none igeki ijadufuo ni abe ifo ijadufuo maeje godire kavuane none ijadufuo duvado ijia e boeje ijiebuo ise ije giana areke ro ise ije fu giana aremo ijia fu vame iviaeko ije amaerike,areme fu kuke una kafusi ije abena godido baname isoena oemare areme fu abena miakinu kiae do vuaeni ige na vesena abe miavo ije fu kavuane none igeki ijadufuo ni abe ifo ijadufuo maeje godire kavuane none ijadufuo duvado ijia e boeje ijiebuo ise ije giana areke ro ise ije fu giana aremo ijia fu vame iviaeko ije amaerike
00369,0,100,0,ro vua irere na mugu kuariavo ije ni jase maza ijia usiaena dabe e boeje kuariafo ro vua irere no mauike nuvuosukua kuaenoeva ije nika abe usiaena are irore boegia kuaria vafo,ro vua irere na mugu kuariavo ije ni jase maza ijia usiaena dabe e boeje kuariafo ro vua irere no mauike nuvuosukua kuaenoeva ije nika abe usiaena are irore boegia kuaria vafo
00379,0,99,2,ro e garibure bume vajae fiane sibaneke vajiadufuo ro e ije bu vajae fiane ma uruvana vajadufuo ije buneka e aena gire besu karijo ijiebe a dabe arafiriga a isejavaeke,ro e gariebure bume vajae fiane sibaneke vajiadufuo ro e ije bu vajae fiane ma uruvana vajadufuo ije buneka e aena gire besu karijo ijiebe a dabe arafiraga a isejavaeke
00105,0,99,2,fu ijiege renoega e ka uruvana bu uri fu nuvena dabe arafiri vae e are gareriko ije abero e sidove teni guove ijia kariva ijiebe uri fu nuve vae ro kuke e sidove jerusareme ijia kariva ijiakina e aesakae judia kariva ijene ro e do jodeni gara kariva uruvana ijiebe uri fu dabe arafiri vae,fu ijiege renoenoga e ka uruvana bu uri fu nuvena dabe arafiri vae e are gareriko ije abero e sidove teni guove ijia kariva ijiebe uri fu nuve vae ro kuke e sidove jerusareme ijia kariva ijiakina e aesakae judia kariva ijene ro e do jodeni gara kariva uruvana ijiebe uri fu dabe arafiri vae
00503,0,100,0,ijadufuo erare fu vua ijadufuo maeje gue fune fiena vierafema ije godi fu ifejaga fu kuke vua fuone maeje binodua fiekinu fivake ro erare fu godido vua ijadufuo maeje fu naebe mukoreigia fiekiro vierafemo ije godi fu vierafe sibaneke ije fu vierafemo ije fuka kamazaga fume ijiege fivake,ijadufuo erare fu vua ijadufuo maeje gue fune fiena vierafema ije godi fu ifejaga fu kuke vua fuone maeje binodua fiekinu fivake ro erare fu godido vua ijadufuo maeje fu naebe mukoreigia fiekiro vierafemo ije godi fu vierafe sibaneke ije fu vierafemo ije fuka kamazaga fume ijiege fivake
00513,0,99,1,bu vua ije fie rove bu naebe abe oe buone ijia gikikimana vierafei ijadufuo e bu ise bino buone rena kame isekafiaga bu isejavaevo ijia buone ma vierafevo ije buneka migegire arevo ijene,bu vua ije fie rove bu naebe abe oe buone ijia gikikimana vierafe ijadufuo e bu ise bino buone rena kame isekafiaga bu isejavaevo ijia buone ma vierafevo ije buneka migegire arevo ijene
00346,0,100,0,ni va bu kariva ijia vua ige kuariana kia maza ije godi fu e fuone ijiebuo oe ije samuagiadufuo ije fune ivuaremano kiafo,ni va bu kariva ijia vua ige kuariana kia maza ije godi fu e fuone ijiebuo oe ije samuagiadufuo ije fune ivuaremano kiafo
00020,0,99,1,ro e ije fu fudiema ije fu kavene akae ijadufuo daro ijia fudiedo fu ame fari bietekuma a ive ina jesu kuake ijadufuo maeje fure e fuone ijiebuo ise ije fu renoejo ije karauniakono kuae,ro e ije fu fudiema ije fu kavene akae ijadufuo daro ijia fudiedo fu ame fari bietekuma a ive ina jesu kuake ijadufuo maeje fure e fuone ijiebuo ise ije bu renoejo ije karauniakono kuae
00665,0,100,0,ro irere a giaga bune marega a oemareko bu renoejo ije godi saove gufia fino ije fudua ijiege oemarejiakono kuae,ro irere a giaga bune marega a oemareko bu renoejo ije godi saove gufia fino ije fudua ijiege oemarejiakono kuae
00675,0,98,4,ijadufuo maeje ema ijiebuo fari ige nare maza radekuma ijia anera none ijena una asoe none ijadufuo sanaema ijiakuma ruake areme na uri e besubesu izege bu kenoeva ijia giakinu ire maeje ro ise ije buone rejiadufuo,ijadufuo maeje ema ijiebuo fari ige nare maza radekuma ijia anera none ijena una asoe none ijadufuo sanaema ijiakuma ruake areme na uri e besubesu izege bu kenoeva ijia giakinu ire maeje ro ire ise ije buone rejiadufuo
00099,0,100,0,fu ijiege kuariamoga bu naebe itire fuone abe akoe ro bume saroruba uri ugie buone ijene ijia arena uri fu nuve vae,fu ijiege kuariamoga bu naebe itire fuone abe akoe ro bume saroruba uri ugie buone ijene ijia arena uri fu nuve vae
01113,0,99,1,areme jesu fune e vua fuone fievo ijena are gesemenino kuavo ijia vae bu va ijia usiae areme jesu fune urina e vua fuone fievo ije kiae ja ni igia karike na va gafia baname isoeno kiae,areme jesu fune e vua fuone fievo ijena are gesemenino kuavo ijia vae bu va ijia usiae areme jesu fune urina e vua fuone fievo ije kiae jani igia karike na va gafia baname isoeno kiae
01103,0,100,0,ro igia fie naeje na iviama igia una gafege nabe una jaena do vuaeni ige ike ro na sone vakuma rade godido are maeje ijia jaena ikono kiae,ro igia fie naeje na iviama igia una gafege nabe una jaena do vuaeni ige ike ro na sone vakuma rade godido are maeje ijia jaena ikono kiae
00547,0,100,0,ro kuke igia fie godi izege fu e fuone ijiebuo oe ije samuagiamo ije fu ugie ije e bu abena do ona kijume binobino karavo ijieki,ro kuke igia fie godi izege fu e fuone ijiebuo oe ije samuagiamo ije fu ugie ije e bu abena do ona kijume binobino karavo ijieki
01135,0,100,1,rove na vierafe ire boeje iviama remo ije fuka ijiege rekina vua irere boeje e godido vua vierafena kuaevo bu buki akae ijia isoeva ije fu ijiakuma riareno kiae jesu fu ijiege kuariako ijia e vua fuone fievo boeje bune ijia uri fu nujana subina vae,rove na vierafe ire boeje iviama remo ije fuka ijiege rekina vua irere boeje e godido vua vierafena kuaevo bu buki akae ijia isoeva ije fu ijiakuma riareno kiae jesu fu ijiege kuariako ijia e vua fuone fievo boeje bune ijia uri fu nujana subinae vae
00557,0,99,3,ro makirafa fuone ije bu noena oenoejo ije none vierafei ijadufuo ire boeje fu izege ije renoeno kuaena buneka fu ijuonei rove jesu fu kia e are binobino ijiebe e ije godido vua vierafena kuaemo ijadufuo vua ije buka mukoe fiena una fu irinavo ro una e agane fuone ijiakiro e sidove fuone ijia kariva ije buka una fu ijuoegafavono kuae,ro makirafa fuone ije bu noena oenoejo ije none vierafe ijadufuo ire boeje fu izege ije renoeno kuaena buneka fu ijuone rove jesu fu kiae e are binobino ijiebe e ije godido vua vierafena kuaemo ijadufuo vua ije buka mukoe fiena una fu irinavo ro una e agane fuone ijiakiro e sidove fuone ijia kariva ije buka una fu ijuoegafavono kuae
01125,0,100,2,jesu fu uria manina vua kuariamo ijia e vua fuone fiemo be e judasino kuavo ije fune ijia kekei e ije fune e azo kenoejo ijiakina e zinone ifaejevo ijiebuo e mamekanu ijiakiro e jiusibuo e mamekanu bu uniajaeva ijena ijia kekei e boeje bune uri simekina magu ije kena ijia usiae,jesu fu uria manina vua kuariamo ijia e vua fuone fiemo be e judasino kuavo ije fune ijia kekei e ije fune e azo kenoejo ijiakina e zinone ifaejevo ijiebuo e mamekanu ijiakiro e jiusibuo e mamekanu bu uniaejaeva ijena ijia keke e boeje bune uri simekina magu ije kena ijia usiae
00074,0,99,1,areme bu fieke vua be saove gufia kumei e ije fuka fari none na oetuavo ijene na vame fuone fu kenoeno ije nagaga fuka oemadiemono kumei,areme bu fieke vua be saove gufia kumei e ije fuka fari none na oetuavo ijene na vame fuone fu kenoeno ije na gaga fuka oemadiemono kumei
00064,0,99,2,ro jade kuaeko nono asae nuvuone eburamedo uifarido godi fube ijuoegafuokiro ijiege kuaevo rove igia fie godi fu e darokido fu mune gure kena una e eburamedo anafa amaeriaga bure ae jone abekono kiae,ro jade kuaeko nono asae nuvuone eburamedo uifarido godi fube ijuoegafiakiro ijiege kuaevo rove igia fie godi fu e darokido fu mune gure kena una e eburamedo anafa amaeriaga bure ae jone abekono kiae
00496,0,100,1,ro gue bu duena munuage ado ijia arina buneka tavuae rove girege buone bu naebe uruke sae ijadufuo maeje sakae maeje fu isekube ijadufuo bu tavua ajiavo fune maza keke kaniamo buneka saerei,ro gue bu duena munuage ado ijia arina buneka tavuae rove girege buone bu naebe uruke sae ijadufuo maeje sakae maeje fu isekube ijadufuo bu tavua ajiavo fune maza keke kaniamo buneka saere
01096,0,100,0,bu karina ire ivo ijia jesu fu urina kiae vua ige naka ma kuariave e ige ja naena kariva ijia e be fu na abena una e ani ije miaga bu kanie na baronekono kiae,bu karina ire ivo ijia jesu fu urina kiae vua ige naka ma kuariave e ige ja naena kariva ijia e be fu na abena una e ani ije miaga bu kanie na baronekono kiae
01086,0,100,0,ijadufuo maeje e ije sinuome baki ije bu maza boeje uria jaena igia karinoeke ro naeje na vierafe nabe maza boeje uria jaena igia finoedufuo,ijadufuo maeje e ije sinuome baki ije bu maza boeje uria jaena igia karinoeke ro naeje na vierafe nabe maza boeje uria jaena igia finoedufuo
00006,0,95,9,ro e rame fu uri fari fuone e amidadi nafenoga fu uri fari fuone e nasoni nafei ro e nasoni fu uri fari fuone e saromoni nafenoga fu uri fari fuone e boaji nafei ro e buajido asie ije bara reabi,ro e rame fu uri fari fuone e aminadabi nafenoga fu uri fari fuone e nasoni nafei ro e nasoni fu uri fari fuone e saramoni nafenoga fu uri fari fuone e boezi nafei ro e boezido asie ije bara reabi
00643,0,99,4,areme maza be e feresi ijiakiro e sejusi gue bu jesu biesirikua ruae bu ruoma fu fino ijia usiaena kuae a vierafega ane ma godire kuamo a ruaejoga ni vame sumiki bino niome nuvuone ijia rega no gana una a ma vierafeno kuae,areme maza be e feresi ijiakiro e sejusi gue bu jesu biesirikuae ruae bu ruoma fu fino ijia usiaena kuae a vierafega ane ma godire kuamo a ruaejoga ni vame sumiki be niome nuvuone ijia rega no gana una a ma vierafeno kuae
00653,0,98,3,ro kuke ja burete seveni ije na ke tuasena e fo taoseni ije gorumiaeva ijiakiro ire nugune ije tere izege utiva ije jabe vierafei,ro kuke ja burete seveni ije na ke tuasena e fo tauseni ije gorumiaeva ijiakiro ire nugune ja tere izege utiva ije jabe vierafei
00525,0,99,1,jesu fu ijiege kuaria areme una kuke vua be mena kuariae fu kia godi izege fu e fuone ijiebuo oe ije fu samuagiamo ije fu ire uije ka isekube ine sira sunine igeki e be fu abe oema ijieki,jesu fu ijiege kuaria areme una kuke vua be mena kuariae fu kiae godi izege fu e fuone ijiebuo oe ije fu samuagiamo ije fu ire uije ka isekube ine sira sunine igeki e be fu abe oema ijieki
00535,0,100,0,ro juare ijeja aesakae boege ro uije maeje ijeja godido e ije bu vame ma ijia kenoevo ijene ro fiene ijeja setanido e ije ise renoejo ijene,ro juare ijeja aesakae boege ro uije maeje ijeja godido e ije bu vame ma ijia kenoevo ijene ro fiene ijeja setanido e ije ise renoejo ijene
01147,0,99,2,ijadufuo ni e ije erare a kanamo ije kuoga no fiene areme no ijia vierafero aeje ane ma e ije godi fu kuamo fu ari ruaema ije ro no ijiege vierafeno kuae,ijadufuo ni e ije erare a kanamo ije kuoga no fiene areme no ijia vierafero aje ane ma e ije godi fu kuamo fu ari ruaema ijero no ijiege vierafeno kuae
00370,0,100,0,ro jade e ije bu kavene jone bu bakiro bume vajae surive jone ijiaru kaniakuvejo ije giana jumevo ro e ije ja jumedufuo ije nika godi ije fu surive abero kavene jone ije kena miane ije maza boeje naevako ijia korega ja naona bakiredufuo ijene jumefo,ro jade e ije bu kavene jone bu bakiro bume vajae surive jone ijiaru kaniakuvejo ije giana jumevo ro e ije ja jumedufuo ije nika godi ije fu surive abero kavene jone ije kena miane ije maza boeje naevako ijia korega ja naona bakiredufuo ijene jumefo
00360,0,100,0,bu ja ijiege toenamiana kaenamia vaga jade uri oeseradiavo ro kuke jade vua irere ja bu kuariadufuo ije ro kuke izege ja kuariakuva ijadufuo oefiane abevo ja maza ijieki ije biediavo ijia vua irere ja una bu kuariadufuo ije ja jare vierafekuva baki ro vua ije fu asoe jone ijadufuo kavene akae ijare vierafejiaga ja kuariadufuo,bu ja ijiege toenamiana kaenamia vaga jade uri oeseradiavo ro kuke jade vua irere ja bu kuariadufuo ije ro kuke izege ja kuariakuva ijadufuo oefiane abevo ja maza ijieki ije biediavo ijia vua irere ja una bu kuariadufuo ije ja jare vierafekuva baki ro vua ije fu asoe jone ijadufuo kavene akae ijare vierafejiaga ja kuariadufuo
00384,0,100,0,ro igia fie erare fu ja oemarekinu kaenamiamo ije fu kuke na oemarekinu mesirieme ro erare fu na oemarekinu mesiriemo ije fu kuke e ije fu kiemo na ruaeva ije oemarekinu mesirime,ro igia fie erare fu ja oemarekinu kaenamiamo ije fu kuke na oemarekinu mesirieme ro erare fu na oemarekinu mesiriemo ije fu kuke e ije fu kiemo na ruaeva ije oemarekinu mesirime
00090,0,100,0,ijiege rena rade jesu fu fieke joni bune dabe dibure nujaeva fiena fune una urina are gareri ijia vae,ijiege rena rade jesu fu fieke joni bune dabe dibure nujaeva fiena fune una urina are gareri ijia vae
00080,0,100,0,fu ijiege kuamoga jesu fu una kuae isuibe godido vua bu buki akae ijia isoeva ije fu ijiege kuae barubara bube maza boeje ire ijiaru inoekiro buka godido vua ije vierafena renoeke,fu ijiege kuamoga jesu fu una kuae isuibe godido vua bu buki akae ijia isoeva ije fu ijiege kuae barubara bube maza boeje ire ijiaru inoekiro buka godido vua ije vierafena renoeke
00663,0,99,3,ijadufuo igia fie aeje iviama ive one na fita kuake ro ive ijadufuo maeje tugieka gikikima ijene ijadufuo na e none na ma vierafevo ije na kena a uniaejake na uniaejaga are samuagiaga buone ma vierafevo ije fuka gikikimana reke ro setanido e ije buka daro bakido bu vame one a kenoeno ije bube bijukuraejake,ijadufuo igia fie aeje iviama ive one na fita kuake ro ive ijadufuo maeje tugie ka gikikimana ijene ijadufuo na e none na ma vierafevo ije na kena a uniaejake na uniaejaga are samuagiaga buone ma vierafevo ije fuka gikikimana reke ro setanido e ije buka daro bakido bu vame one a kenoeno ije bube bijukuraejake
00648,0,100,0,fu vakoga e jesudo vua fievo ije bu uri vanage be abena do ije nafuema ije urana irifo gara vae ro maza ijia bu totiamoga burete bino bu idufuo ije buka naebe kena vae,fu vakoga e jesudo vua fievo ije bu uri vanage be abena do ije nafuema ije urana irifo gara vae ro maza ijia bu totiamoga burete bino bu idufuo ije buka naebe kena vae
00658,0,100,0,areme jesu fune e vua fuone fievo ijena vakuma aesakae sesaria firifae ivuake ijia kekei fu ijia kekena uri kiae ja vierafega e bu ema ijiebuo fari ige na giekuva bu era vierafekono kiae,areme jesu fune e vua fuone fievo ijena vakuma aesakae sesaria firifae ivuake ijia kekei fu ijia kekena uri kiae ja vierafega e bu ema ijiebuo fari ige na giekuva bu era vierafekono kiae
01079,0,100,0,jesu fu ijiege kuariakoga maza besu ijia e godido zinone ifaejevo ijiebuo e mamekanu ijiakina e jiusibuo e mamekanu gue bune e godido zinone ifaejevo ijiebuo e ireobo e kaefasido are ijia afui,jesu fu ijiege kuariakoga maza besu ijia e godido zinone ifaejevo ijiebuo e mamekanu ijiakina e jiusibuo e mamekanu gue bune e godido zinone ifaejevo ijiebuo e ireobo e kaefasido are ijia afui
01101,0,100,0,areme bu uria karina ire ivo ijia jesu fu urina burete abe godido baname isoena oemarei areme fu abe tuasena ke e vua fuone fievo ije vajiakinu kiae burete ige na kena vajiavo ije fu vajae surive none igeki ijadufuo ni kena ino kiae,areme bu uria karina ire ivo ijia jesu fu urina burete abe godido baname isoena oemarei areme fu abe tuasena ke e vua fuone fievo ije vajiakinu kiae burete ige na kena vajiavo ije fu vajae surive none igeki ijadufuo ni kena ino kiae
01111,0,100,0,jesu fu ijiege kuaramoga fita fu una kuae na vierafe bu kieko a e fuone beno kiekuva nabe feke ijadufuo maeje na vierafe naeje naneka osiki baronekiro samuaevano kuae fita fu ijiege kuaramoga e jesudo vua fievo ije budua buka urina vua besu ijiege jesu kuarae,jesu fu ijiege kuaramoga fita fu una kuae na vierafe bu kieko a e fuone beno kiekuva nabe feke ijadufuo maeje na vierafe naeje naneka osiki baronekiro samuaevano kuae fita fu ijiege kuaramoga e jesudo vua fievo ije budua buka urina vua besu ijiege jesu kuarae
00022,0,99,1,ro vua ije fu kuaema ije bu ijiege isoe bara kabaekua be fu baruna naebe naeno fu e fudiena ame fari be bietega bu e imanuvero kuake ro ive ijadufuo maeje godi fu noena,ro vua ije fu kuaema ije bu ijiege isoe bara kabaekua be fu baruna naebe naeno fu e fudiena ame fari be bietega bu e imanuero kuake ro ive ijadufuo maeje godi fu noena
00344,0,100,0,jesu fu e tuero e i fuone medufuo ijene kena are tire ijia uniana vua ijiege kuariamo bu vae fu kiae ja vakuva jade e jiusi baki ijiebuo aesakae ijia vako ro kuke jade e sameriakobuo sidove ijia bino aru vako,jesu fu e tuero e i fuone medufuo ijene kena are tire ijia uniana vua ijiege kuariamo bu vae fu kiae ja vakuva jade e jiusi baki ijiebuo aesakae ijia vako ro kuke jade e sameriakobuo sidove ijia bino aru vako
