line_number,'hamming', 'mlipns', 'levenshtein', 'damerau_levenshtein', 'jaro_winkler', 'jaro', 'strcmp95', 'smith_waterman', 'jaccard', 'sorensen_dice', 'tversky', 'overlap', 'tanimoto', 'cosine', 'monge_elkan', 'bag', 'lcsseq', 'lcsstr', 'ratcliff_obershelp', 'arith_ncd', 'rle_ncd', 'bwtrle_ncd', 'sqrt_ncd', 'entropy_ncd', 'bz2_ncd', 'lzma_ncd', 'zlib_ncd', 'mra', 'editex', 'prefix', 'postfix', 'length', 'identity', 'matrix', 'average',transcribed_text,source_text
00556,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.6923076923076923, 0.41421356237309503, 0.0, 0.25, 0.02197802197802198, 0.05357142857142857, 0, 0, 0, 0, 0, 0, 0, 0.13035502074206584,bu ijiege kuaekinu kuaevo e ije fu josofu e are samo ijiakiro bara fuone meri e ije none giana vierafeva ijiebuo fari ro kuke fu e jemisikina josofu ro e saemonikiro judasi ijiebuo uvia,bu ijiege kuaekinu kuaevo e ije fu josofu e are samo ijiakiro bara fuone meri e ije none giana vierafeva ijiebuo fari ro kuke fu e jemisikina josofu ro e saemonikiro judasi ijiebuo uvia
01134,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.5767790262172284, 0.4142135623730947, 0.0, 0.22807017543859648, 0.03361344537815126, 0.049689440993788817, 0, 0, 0, 0, 0, 0, 0, 0.12654016618826058,jesu fu ijiege kuaria areme una e boeje ruaeva ije kiae e gure jaja vierafero nanaka e kuriae na e kaniavo ijadufuo jaka simekina magu ije kena na okuriena toenamiekuae ruae na maza boeje naka e jiusi ijiebuo are bu baname isoevo ijia aruna vua nijasiavo rove ja naebe ijia aruna na toenamie,jesu fu ijiege kuaria areme una e boeje ruaeva ije kiae e gure jaja vierafero nanaka e kuriae na e kaniavo ijadufuo jaka simekina magu ije kena na okuriena toenamiekuae ruae na maza boeje naka e jiusi ijiebuo are bu baname isoevo ijia aruna vua nijasiavo rove ja naebe ijia aruna na toenamie
00065,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.00104821802935, 1.0, 0.6695652173913044, 0.414213562373095, 0.0, 0.2549019607843137, 0.018018018018018018, 0.04827586206896552, 0, 0, 0, 0, 0, 0, 0, 0.1295889070195602,joni fu ijiege kuariana uri vua be ijiege mena kuariae fu kia e bu ine bino bu naebe fo kiraga bu giavo ije buka dudone kame buvuana atasena miane ifaejevo ijiege ro jadua ja vame maeje ja naebe kenoekuva godi fu ja kame miane ije naeno ijia korega ja ijia naoke,joni fu ijiege kuariana uri vua be ijiege mena kuariae fu kia e bu ine bino bu naebe fo kiraga bu giavo ije buka dudone kame buvuana atasena miane ifaejevo ijiege ro jadua ja vame maeje ja naebe kenoekuva godi fu ja kame miane ije naeno ijia korega ja ijia naoke
00075,4, 1, 4, 4, 0.21000000000000008, 0.2333333333333334, 0.18074999999999997, 4.0, 0.5555555555555556, 0.3846153846153846, 0.5555555555555556, 0.19999999999999996, 2.169925001442312, 0.3675444679663241, 1.9375, 4, 4, 5, 0.3846153846153846, 1.35, 1.0, 0.8888888888888888, 0.7071067811865475, 0.19078175196727865, 0.25, 0.16, 0.42857142857142855, 2, 7, 7, 8, 3, 1, 1, 2.092786574520529,metiu fo,matiu
00652,1, 0, 1, 1, 0.014915521402886545, 0.024859202338144315, 0.01432146199694595, 1.0, 0.009852216748768461, 0.004950495049504955, 0.009852216748768461, 0.004950495049504955, 1.0142842260062477, 0.004950495049504955, 1.995049504950495, 1, 1, 76, 0.004950495049504955, 1.0013755158184319, 1.0, 0.6363636363636364, 0.4143930096490913, 0.00022985175308147104, 0.2421875, 0.041237113402061855, 0.08264462809917356, 0, 1, 76, 127, 0, 1, 1, 8.662393164278697,jaeje ja naena besu oenoeve rove jaka uria naebe mukoe vierafei ja burete faeve ka sibaneke ije na ke tuasena e boeje faeve taoseni na gorumiaeva ijiakiro ire nugune ja tere ijia utiva ije jabe vierafei,jaeje ja naena besu oenoeve rove jaka uria naebe mukoe vierafei ja burete faeve ka sibaneke ije na ke tuasena e boeje faeve tauseni na gorumiaeva ijiakiro ire nugune ja tere ijia utiva ije jabe vierafei
00007,3, 0, 3, 3, 0.09860946178892926, 0.1643491029815488, 0.09756598352805979, 3.0, 0.025751072961373356, 0.013043478260869601, 0.025751072961373356, 0.013043478260869601, 1.0376376573633652, 0.013043478260869601, 1.9956521739130435, 3, 3, 9, 0.013043478260869601, 1.0, 1.0, 0.48333333333333334, 0.42325388341817277, 0.0020746651720373955, 0.264, 0.02247191011235955, 0.10526315789473684, 0, 4, 224, 9, 0, 1, 1, 8.023467276131525,ro e buaji fu uri bara ruti abena e obedi nafei ro e obedi fu uri fari fuone e jesi nafenoga fu uri fari fuone devidi e ije fu kini rema ije nafei areme devidi fu uri fari fuone e soromoni nafei ro asie fuone ije fu e uraeado bara,ro e boezi fu uri bara ruti abena e obedi nafei ro e obedi fu uri fari fuone e jesi nafenoga fu uri fari fuone devidi e ije fu kini rema ije nafei areme devidi fu uri fari fuone e soromoni nafei ro asie fuone ije fu e uraeado bara
00017,1, 0, 1, 1, 0.03834786218347863, 0.06391310363913105, 0.03834786218347863, 1.0, 0.009049773755656076, 0.004545454545454519, 0.009049773755656076, 0.004545454545454519, 1.013115499790258, 0.004545454545454519, 1.9954545454545454, 1, 1, 24, 0.004545454545454519, 0.9987623762376238, 1.0, 0.6142131979695431, 0.41455762713085126, 0.0005007837874255258, 0.23741007194244604, 0.019801980198019802, 0.07751937984496124, 0, 2, 197, 24, 0, 1, 1, 7.692594872236909,ijiege ro jesu kuraesi fu bieteva ije fu ijiege bara meri asie fuone ije bu e josofu manidufuo kuae ro fu uria kabaekua baruna naebe naema ijia fu fue ganami gake fu kavene akae ijadufuo daro ijia fu e fudiema fu ije gae,ijiege ro jesu kuraesi bu bieteva ije fu ijiege bara meri asie fuone ije bu e josofu manidufuo kuae ro fu uria kabaekua baruna naebe naema ijia fu fue ganami gake fu kavene akae ijadufuo daro ijia fu e fudiema fu ije gae
00361,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0026041666666667, 1.0, 0.5081081081081081, 0.41421356237309526, 0.0, 0.21875, 0.02197802197802198, 0.05172413793103448, 0, 0, 0, 0, 0, 0, 0, 0.12404052932520372,ro vakuma maza ijieki ije abekuma e buka uri uviarafa ro anafa buone ije korubuo kena una forisi vajiaga bu kania bu oeke ro kuke ame ije bu una kuderia orafa buone ije korubuo sikiaga forisi bu va kania bu oeke,ro vakuma maza ijieki ije abekuma e buka uri uviarafa ro anafa buone ije korubuo kena una forisi vajiaga bu kania bu oeke ro kuke ame ije bu una kuderia orafa buone ije korubuo sikiaga forisi bu va kania bu oeke
00371,125, 1, 1, 1, 0.05201393337604099, 0.08668988896006835, 0.05201393337604099, 1.0, 0.004464285714285698, 0.0022371364653244186, 0.004464285714285698, 0.0, 1.0064550221372994, 0.0022346396643575517, 1.9955357142857142, 1, 1, 100, 0.0022371364653244186, 1.0024067388688327, 1.0, 0.6262626262626263, 0.4146165597167089, 0.0005793365744285852, 0.2553191489361702, 0.0380952380952381, 0.07575757575757576, 0, 2, 125, 100, 1, 1, 1, 13.75357009412854,ro igia fie e bu ume isesina gue kena una e guebuo fuaevekuva buka moni isesina bino kedufuo ijiege ro godi asoe jone ije fu fuone vierafema ijia fu ire ka isesina ijieki ije fu ijuoegafiamo baki ro fuka oetuakinu samuagiamo,ro igia fie e bu ume isesina gue kena una e guebuo fuaevekuva buka moni isesina bino kedufuo ijiegero godi asoe jone ije fu fuone vierafema ijia fu ire ka isesina ijieki ije fu ijuoegafiamo baki ro fuka oetuakinu samuagiamo
01146,161, 1, 2, 2, 0.06610922911674788, 0.11018204852791313, 0.06610922911674788, 2.0, 0.0080971659919028, 0.004065040650406471, 0.0080971659919028, 0.0, 1.011729292582107, 0.00405681185717377, 1.9959514170040487, 2, 2, 88, 0.004065040650406471, 1.0033632286995515, 1.0, 0.6575342465753424, 0.4151319658781235, 0.0004862130622503718, 0.2597402597402597, 0.03669724770642202, 0.07857142857142857, 0, 2, 161, 247, 2, 1, 1, 20.021470206815376,areme e ije koto fievo ije bune urina ugone fae be abena jesudo niome ije okurana kiraejae bu ijiege rena uri uikubae fuone ijia vi ufemadikinu ijia kanae ro e gue bu urina kuae a kume naeje na kuraesi e ije godi fu kuamo fu ari ruaema ijeno kumei,areme e ije koto fievo ije bune urina ugone fae be abena jesudo niome ije okurana kirajae bu ijiege rena uri uikubae fuone ijia vi ufemadikinu ijia kanae ro e gue bu urina kuae a kume naeje na kuraesi e ije godi fu kuamo fu ari ruaema ijeno kume
00534,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.02020202020202, 1.0, 0.6075949367088608, 0.41421356237309487, 0.0, 0.10810810810810811, 0.06779661016949153, 0.05970149253731343, 0, 0, 0, 0, 0, 0, 0, 0.12581225676761437,bu ijiege kuavoga fu una kiae e ije fu uije maeje korema ijeja ema ijiebuo fari ige na,bu ijiege kuavoga fu una kiae e ije fu uije maeje korema ijeja ema ijiebuo fari ige na
01087,1, 0, 1, 1, 0.0012987012987012436, 0.0021645021645021467, 0.0012987012987012436, 1.0, 0.00649350649350644, 0.0032573289902280145, 0.00649350649350644, 0.0, 1.0093986980022496, 0.0032520411325169807, 1.9935064935064934, 1, 1, 1, 0.0032573289902280145, 1.0, 1.0, 0.5571428571428572, 0.4149199151795554, 0.00048816365095723035, 0.22330097087378642, 0.02531645569620253, 0.05154639175257732, 0, 1, 1, 154, 1, 1, 1, 5.067739281254899,ro fu irerefuo ire udi mukore urimo ige abe na usiaejiema ije fu vierafe fuka uria ige na naebe mako ariva ijia abe usiaejiena amaeriekiro fu ije vierafei,ro fu irerefuo ire udi mukore urimo ige abe na usiaejiema ije fu vierafe fuka uria ige na naebe mako ariva ijia abe usiaejiena amaeriekiro fu ije vierafe
01097,115, 1, 1, 1, 0.06137009189640774, 0.10228348649401287, 0.06137009189640774, 1.0, 0.0052631578947368585, 0.0026385224274406704, 0.0052631578947368585, 0.0, 1.0076131841098752, 0.0026350506934469387, 1.9947368421052631, 1, 1, 76, 0.0026385224274406704, 1.0, 1.0, 0.6815642458100558, 0.41470979767693167, 0.0005973524342180806, 0.304, 0.042105263157894736, 0.06722689075630252, 0, 1, 115, 76, 1, 1, 1, 11.72811810757868,jesu fu ijiege kuariamoga e vua fuone fievo ije bu vua ije fievo buka oefiaediae ijadufuo e besubesu bu uri zinuevena jesu kuae e ireobo a vierafega nabite nare ijiege reke ke na bakino kuae,jesu fu ijiege kuariamoga e vua fuone fievo ije bu vua ije fievo buka oefiadiae ijadufuo e besubesu bu uri zinuevena jesu kuae e ireobo a vierafega nabite nare ijiege reke ke na bakino kuae
00385,78, 1, 1, 1, 0.032815279958137045, 0.054692133263561815, 0.032815279958137045, 1.0, 0.005102040816326481, 0.002557544757033292, 0.005102040816326481, 0.0, 1.0073795303655975, 0.002554282587932777, 1.9948979591836735, 1, 1, 78, 0.002557544757033292, 1.0013908205841446, 1.0, 0.6264367816091954, 0.41487132850926145, 0.00015554173443498194, 0.23387096774193547, 0.043010752688172046, 0.08620689655172414, 0, 1, 78, 119, 1, 1, 1, 10.869012256643607,ro kuke erare fu e ije godido vua vierafena kuaevo ije mukoreigia giana oemarekinu kaenamiana samuagiamo ije fune marei fu ijiege remo ijadufuo fu ire maeje godi fu e fuone vajiamo ije gue kedufuo,ro kuke erare fu e ije godido vua vierafena kuaevo ije mukoreigia giana oemarekinu kaenamiana samuagiamo ije fune mare fu ijiege remo ijadufuo fu ire maeje godi fu e fuone vajiamo ije gue kedufuo
00081,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.62, 0.4142135623730948, 0.0, 0.21367521367521367, 0.022988505747126436, 0.047619047619047616, 0, 0, 0, 0, 0, 0, 0, 0.1270145979239554,jesu fu ijiege kuaramoga setani fune una kuke mesirina are sidove jerusareme ijia vae fu mesirina vakuma are ireobo bu baname isoevo ijadufuo kubi gafia nujae,jesu fu ijiege kuaramoga setani fune una kuke mesirina are sidove jerusareme ijia vae fu mesirina vakuma are ireobo bu baname isoevo ijadufuo kubi gafia nujae
00091,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.636986301369863, 0.4142135623730952, 0.0, 0.26126126126126126, 0.024096385542168676, 0.047619047619047616, 0, 0, 0, 0, 0, 0, 0, 0.12894636935780693,fu va nasareti keke rove fu naebe ijia finoe ro fu nana va are kafoniamu ijia fi ro are ije fu do gareri nafuema ivuake ijia ro fu are zeburunekiro nafetari guove ijia,fu va nasareti keke rove fu naebe ijia finoe ro fu nana va are kafoniamu ijia fi ro are ije fu do gareri nafuema ivuake ijia ro fu are zeburunekiro nafetari guove ijia
00378,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0068027210884354, 1.0, 0.336734693877551, 0.4142135623730953, 0.0, 0.10975609756097561, 0.03278688524590164, 0.07042253521126761, 0, 0, 0, 0, 0, 0, 0, 0.11678577927521254,bu ijiege rena fari fu uri asoe fuone ziegafake ro kabae fu uri asie fuone ziegafake ro kuke asaefuo fu uri asaefuo ziegafake,bu ijiege rena fari fu uri asoe fuone ziegafake ro kabae fu uri asie fuone ziegafake ro kuke asaefuo fu uri asaefuo ziegafake
00368,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0013123359580052, 1.0, 0.5621621621621622, 0.41421356237309503, 0.0, 0.234375, 0.0, 0.04201680672268908, 0, 0, 0, 0, 0, 0, 0, 0.1251199960945868,ijadufuo e ise bu ire ise binobino jone rega jade giana jumevo ijadufuo maeje vame ise buone boeje binobino bu mauike nuriete renoejo ije rade godi fu kena una e boeje ijiebuo niome ijia samadirega bu giake,ijadufuo e ise bu ire ise binobino jone rega jade giana jumevo ijadufuo maeje vame ise buone boeje binobino bu mauike nuriete renoejo ije rade godi fu kena una e boeje ijiebuo niome ijia samadirega bu giake
00104,108, 1, 1, 1, 0.031266701370813776, 0.05211116895135637, 0.031266701370813776, 1.0, 0.002941176470588225, 0.0014727540500736325, 0.002941176470588225, 0.0, 1.0042494730013578, 0.0014716711432710694, 1.9970588235294118, 1, 1, 108, 0.0014727540500736325, 1.0032362459546926, 1.0, 0.5567010309278351, 0.4145633136712052, 0.0001254963608552252, 0.21808510638297873, 0.030534351145038167, 0.056179775280898875, 0, 2, 108, 233, 1, 1, 1, 16.894284638827408,fu ijiege renoekoga e bu vua fuone ije dabe kuaena are siria guove ijia oenoe ijadufuo e boeje ijia kariva ije bu vua ije fiena uri e adame ise binobino abevo ijiakina e vajae fiane ro kavene ise urasiaeva ro e ije bu itire sabaekiriavo ijene kaenamiana fuone ruae bu kuke e vajae garadiaeva ije kaenamiana rovoga fu amaeriamo bu una madiae,fu ijiege renoekoga e bu vua fuone ije dabe kuaena are siria guove ijia oenoe ijadufuo e boeje ijia kariva ije bu vua ije fiena uri e adame ise binobino abevo ijiakina e vajae fiane ro kavene ise urasiaeva ro e ije bu itire sabaekiravo ijene kaenamiana fuone ruae bu kuke e vajae garadiaeva ije kaenamiana rovoga fu amaeriamo bu una madiae
00098,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.007462686567164, 1.0, 0.6176470588235294, 0.414213562373095, 0.0, 0.22115384615384615, 0.02531645569620253, 0.041237113402061855, 0, 0, 0, 0, 0, 0, 0, 0.1272656095004676,jesu fu biediana kiae ni ire ije ja renoejo ije aregaro na nuvediefo ja na nuvediega na kijume ije ja karavo ijiege vame nijasiaga ja e kaenamiano kiae,jesu fu biediana kiae ni ire ije ja renoejo ije aregaro na nuvediefo ja na nuvediega na kijume ije ja karavo ijiege vame nijasiaga ja e kaenamiano kiae
00088,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0339622641509434, 1.0, 0.64, 0.41421356237309465, 0.0, 0.13333333333333333, 0.07017543859649122, 0.0625, 0, 0, 0, 0, 0, 0, 0, 0.12806425289570184,areme setani fune ijia arena vakoga anera ijiebe arina jesu ifejakinu samuae,areme setani fune ijia arena vakoga anera ijiebe arina jesu ifejakinu samuae
00347,1, 0, 1, 1, 0.003643754619364392, 0.006072924365607357, 0.0029164818920917046, 1.0, 0.012048192771084376, 0.0060606060606061, 0.012048192771084376, 0.0060606060606061, 1.0174874267288412, 0.0060606060606061, 1.993939393939394, 1, 1, 36, 0.0060606060606061, 0.9983221476510067, 1.0, 0.4233576642335766, 0.41463327039971315, 0.0009706608471243464, 0.1941747572815534, 0.025974025974025976, 0.11702127659574468, 0, 1, 36, 130, 0, 1, 1, 6.38961331159743,ja va vua ije kuariakinu ro e adagi ije amaeria bu una madiakinu ro e oevo ije kiaga bu una urifo ro kuke ni e ije bu adame reforosi abevo ije amaeria bu una madiafo,ja va vua ije kuariakinu ro e adagi ije amaeria bu una madiakinu ro e oevo ije kiaga bu una urifo ro kuke ni e ije bu adame reforasi abevo ije amaeria bu una madiafo
00357,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9990583804143126, 1.0, 0.5488721804511278, 0.4142135623730951, 0.0, 0.20833333333333334, 0.016260162601626018, 0.05, 0, 0, 0, 0, 0, 0, 0, 0.12460992997569101,ro igia fie jaeje na ume kukoruko igege kena e ise siroe kuriae e sakiavo igeki uve ijia uniaga ja vake ijadufuo ja va i menoekuva ni mukoreigia jone samuanamikinu oe vafaena kabuaekabuaeki i jone ma ijiaru menoefo ro jade uri bijaekinu ro ire ise bino rega bu ijadufuo ja kame isekafiavo,ro igia fie jaeje na ume kukoruko igege kena e ise siroe kuriae e sakiavo igeki uve ijia uniaga ja vake ijadufuo ja va i menoekuva ni mukoreigia jone samuanamikinu oe vafaena kabuaekabuaeki i jone ma ijiaru menoefo ro jade uri bijaekinu ro ire ise bino rega bu ijadufuo ja kame isekafiavo
00512,1, 0, 1, 1, 0.013305785123966962, 0.02217630853994501, 0.012314049586776954, 1.0, 0.016393442622950838, 0.008264462809917328, 0.016393442622950838, 0.008264462809917328, 1.0238467419543678, 0.008264462809917328, 1.9917355371900827, 1, 1, 23, 0.008264462809917328, 0.9886363636363636, 1.0, 0.75, 0.4147504683977524, 0.0007729022344050001, 0.2765957446808511, 0.0547945205479452, 0.11627906976744186, 0, 1, 23, 99, 0, 1, 1, 4.727383889063102,ro uije gue ije bu duena munuage ado sakae isekube namo ijia ariva ijeja e ije bu oemarekinu vua ige migegire fievo ijene,ro uije gue ije bu duena munuage ado sakae isekube namo ijia ariva ijeja e ije bu oemarekinu vua ije migegire fievo ijene
00502,48, 0, 1, 1, 0.018498338356905397, 0.030830563928175736, 0.018498338356905397, 1.0, 0.004385964912280715, 0.00219780219780219, 0.004385964912280715, 0.0, 1.0063415268738267, 0.002195392329881418, 1.9956140350877194, 1, 1, 48, 0.00219780219780219, 0.9987966305655837, 1.0, 0.6122448979591837, 0.4148275606993465, 3.542041928960763e-05, 0.21830985915492956, 0.04040404040404041, 0.07751937984496124, 0, 2, 48, 181, 1, 1, 1, 10.042567162300028,bu ijiege kuaravoga jesu fu una kiae na vame sauiki izege godi fu e fuone ijiebuo oe ije samuagiamo ije nane e ije ja na nuvedievo ijene kuariana nijasiae ro una e gue ije nabe samuadukua nijasiakiro name ijiege ke mena kuariake,bu ijiege kuaravoga jesu fu una kiae na vame sauiki izege godi fu e fuone ijiebuo oe ije samuagiamo ije nane e ije ja na nuvedievo ijene kuariana nijasiae ro una e gue ije nabe samadukua nijasiakiro name ijiege ke mena kuariake
00674,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0013850415512466, 1.0, 0.5321637426900585, 0.41421356237309476, 0.0, 0.21138211382113822, 0.02247191011235955, 0.05405405405405406, 0, 0, 0, 0, 0, 0, 0, 0.12457854190005743,ro erare fu ume igadufuo sinuome ije uruke oetuagaro godi fu ijuonemo e ije kavene fuone ije fune dabe abueme ro kuke fu ume igadufuo sinuome ijiebe ifejaga fu vame ma kari vako ije abekuma baki,ro erare fu ume igadufuo sinuome ije uruke oetuagaro godi fu ijuonemo e ije kavene fuone ije fune dabe abueme ro kuke fu ume igadufuo sinuome ijiebe ifejaga fu vame ma kari vako ije abekuma baki
00664,1, 0, 1, 1, 0.019122906079427793, 0.031871510132379655, 0.018603425559947206, 1.0, 0.008620689655172376, 0.0043290043290042934, 0.008620689655172376, 0.0043290043290042934, 1.0124909441831969, 0.0043290043290042934, 1.9956709956709957, 1, 1, 76, 0.0043290043290042934, 1.0023529411764707, 1.0, 0.569377990430622, 0.41443859735208766, 0.000492895754437859, 0.1958041958041958, 0.037383177570093455, 0.07407407407407407, 0, 1, 76, 156, 0, 1, 1, 9.511948266188657,ro kuke nare a daro maga a godido vame maeje abe e boeje kuariana nijasiakinu samuagiake ro irere bino e bu ume igia renoejo ije a giaga fu isega a kuriaerona vafiamo ije godi saove gufia fino ije fudua fu ijiege kuriaerena vafiake,ro kuke nare a daro maga a godido vame maeje abe e boeje kuariana nijasiakinu samuagiake ro irere bino e bu ume igia renoejo ije a giaga fu isega a kuriaerena vafiamo ije godi saove gufia fino ije fudua fu ijiege kuriaerena vafiake
00021,2, 0, 2, 2, 0.0046109893030363835, 0.007684982171727306, 0.0046109893030363835, 2.0, 0.011428571428571455, 0.005747126436781658, 0.011428571428571455, 0.005747126436781658, 1.0165828841956042, 0.005747126436781658, 1.9942528735632183, 1, 1, 5, 0.005747126436781658, 1.0, 1.0, 0.6363636363636364, 0.41434394948143827, 0.0003744624996589065, 0.2894736842105263, 0.022988505747126436, 0.06422018348623854, 2, 3, 5, 171, 0, 1, 1, 6.014745670262633,ijiege ro ire boeje bu reva ije fune izege e ireobo fu isuibe asaea e vua fuone vierafena kuaemo ijadufuo oe ijia vierafejamo fu kuaema fune ijiakuma riarekiro fu ije ije rei,ijiege ro ire boeje bu reva ije fune izege e ireobo fu isuibe asaea e vua fuone vierafena kuaemo ijadufuo oe ijia vierafejamo fu kuaema fune ijiakuma riarekiro fu ije ijierei
01102,261, 1, 1, 1, 0.08074341864892409, 0.1345723644148734, 0.08074341864892409, 1.0, 0.003095975232198178, 0.0015503875968991832, 0.003095975232198178, 0.0, 1.004473476579308, 0.001549187607220226, 1.9969040247678018, 1, 1, 63, 0.0015503875968991832, 1.004222972972973, 1.0, 0.49818181818181817, 0.41457302232149856, 0.00016727992897438615, 0.20689655172413793, 0.016260162601626018, 0.06060606060606061, 0, 1, 261, 63, 1, 1, 1, 19.544387837784186,areme fu kuke una kafusi ije abena godido baname isoena oemarei areme fu abena miakinu kiae do vuaeni ige na vesena abe miavo ije fu kavuane none igeki ijadufuo ni abe ifo ijadufuo maeje godire kavuane none ijadufuo duvado ijia e boeje ijiebuo ise ije giana areke ro ise ije fu giana aremo ijia fu vame iviaeko ije amaerike,areme fu kuke una kafusi ije abena godido baname isoena oemare areme fu abena miakinu kiae do vuaeni ige na vesena abe miavo ije fu kavuane none igeki ijadufuo ni abe ifo ijadufuo maeje godire kavuane none ijadufuo duvado ijia e boeje ijiebuo ise ije giana areke ro ise ije fu giana aremo ijia fu vame iviaeko ije amaerike
00369,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9984276729559748, 1.0, 0.5266666666666666, 0.41421356237309487, 0.0, 0.22123893805309736, 0.023529411764705882, 0.04672897196261682, 0, 0, 0, 0, 0, 0, 0, 0.12443544775812224,ro vua irere na mugu kuariavo ije ni jase maza ijia usiaena dabe e boeje kuariafo ro vua irere no mauike nuvuosukua kuaenoeva ije nika abe usiaena are irore boegia kuaria vafo,ro vua irere na mugu kuariavo ije ni jase maza ijia usiaena dabe e boeje kuariafo ro vua irere no mauike nuvuosukua kuaenoeva ije nika abe usiaena are irore boegia kuaria vafo
00379,159, 1, 2, 2, 0.09755446078582941, 0.16259076797638228, 0.09683803649156075, 2.0, 0.017751479289940808, 0.008955223880596996, 0.017751479289940808, 0.005988023952095856, 1.0258400049352596, 0.008950808414349254, 1.9940119760479043, 2, 2, 26, 0.008955223880596996, 1.0049342105263157, 1.0, 0.5844155844155844, 0.4146163398389552, 0.0012086643019584853, 0.21929824561403508, 0.04819277108433735, 0.10679611650485436, 0, 2, 159, 153, 1, 1, 1, 15.288960276977363,ro e garibure bume vajae fiane sibaneke vajiadufuo ro e ije bu vajae fiane ma uruvana vajadufuo ije buneka e aena gire besu karijo ijiebe a dabe arafiriga a isejavaeke,ro e gariebure bume vajae fiane sibaneke vajiadufuo ro e ije bu vajae fiane ma uruvana vajadufuo ije buneka e aena gire besu karijo ijiebe a dabe arafiraga a isejavaeke
00105,245, 1, 2, 2, 0.07707375478927203, 0.12845625798212001, 0.07707375478927203, 2.0, 0.006896551724137945, 0.0034602076124568004, 0.006896551724137945, 0.0, 1.0099840885726221, 0.003454241755120324, 1.9965277777777777, 2, 2, 17, 0.0034602076124568004, 0.9962013295346629, 1.0, 0.47391304347826085, 0.41564438980474866, 0.0008922457837811283, 0.1949685534591195, 0.0380952380952381, 0.07692307692307693, 0, 4, 275, 17, 2, 1, 1, 17.04440944915936,fu ijiege renoega e ka uruvana bu uri fu nuvena dabe arafiri vae e are gareriko ije abero e sidove teni guove ijia kariva ijiebe uri fu nuve vae ro kuke e sidove jerusareme ijia kariva ijiakina e aesakae judia kariva ijene ro e do jodeni gara kariva uruvana ijiebe uri fu dabe arafiri vae,fu ijiege renoenoga e ka uruvana bu uri fu nuvena dabe arafiri vae e are gareriko ije abero e sidove teni guove ijia kariva ijiebe uri fu nuve vae ro kuke e sidove jerusareme ijia kariva ijiakina e aesakae judia kariva ijene ro e do jodeni gara kariva uruvana ijiebe uri fu dabe arafiri vae
00503,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.5267857142857143, 0.414213562373095, 0.0, 0.23178807947019867, 0.038834951456310676, 0.06338028169014084, 0, 0, 0, 0, 0, 0, 0, 0.12573537027280762,ijadufuo erare fu vua ijadufuo maeje gue fune fiena vierafema ije godi fu ifejaga fu kuke vua fuone maeje binodua fiekinu fivake ro erare fu godido vua ijadufuo maeje fu naebe mukoreigia fiekiro vierafemo ije godi fu vierafe sibaneke ije fu vierafemo ije fuka kamazaga fume ijiege fivake,ijadufuo erare fu vua ijadufuo maeje gue fune fiena vierafema ije godi fu ifejaga fu kuke vua fuone maeje binodua fiekinu fivake ro erare fu godido vua ijadufuo maeje fu naebe mukoreigia fiekiro vierafemo ije godi fu vierafe sibaneke ije fu vierafemo ije fuka kamazaga fume ijiege fivake
