line_number,'hamming', 'mlipns', 'levenshtein', 'damerau_levenshtein', 'jaro_winkler', 'jaro', 'strcmp95', 'smith_waterman', 'jaccard', 'sorensen_dice', 'tversky', 'overlap', 'tanimoto', 'cosine', 'monge_elkan', 'bag', 'lcsseq', 'lcsstr', 'ratcliff_obershelp', 'arith_ncd', 'rle_ncd', 'bwtrle_ncd', 'sqrt_ncd', 'entropy_ncd', 'bz2_ncd', 'lzma_ncd', 'zlib_ncd', 'mra', 'editex', 'prefix', 'postfix', 'length', 'identity', 'matrix', 'average',transcribed_text,source_text
02567,128, 1, 2, 2, 0.08400974591019839, 0.140016243183664, 0.08400974591019839, 3.0, 0.011695906432748537, 0.00588235294117645, 0.011695906432748537, 0.00588235294117645, 1.0169730786037134, 0.00588235294117645, 1.9941176470588236, 1, 1, 42, 0.00588235294117645, 0.998468606431853, 1.0, 0.5670731707317073, 0.41429608501055515, 0.00022040847697651667, 0.25806451612903225, 0.0449438202247191, 0.10185185185185185, 0, 3, 164, 135, 0, 1, 1, 14.43385194541628,de aha o yesusu iwihidapakuika o gota isosalioaika iwihidapakuika ibooto de manga tentara gea yomaketebobataru la ato ahao ihioriki ho kokia yomahikodoku o yesusu ai baju,de ahao o yesusu iwihidapakuika o gota isosalioaika iwihidapakuika ibooto de manga tentara gea yomaketebobataru la ato ahao ihioriki hokokia yomahikodoku o yesusu ai baju
02318,153, 1, 5, 5, 0.10473441902013325, 0.1309180237751666, 0.10473441902013325, 6.0, 0.010101010101010055, 0.005076142131979711, 0.010101010101010055, 0.0, 1.0146467759644013, 0.00506332367381801, 1.994949494949495, 2, 4, 94, 0.015228426395939132, 1.0028368794326241, 1.0, 0.5, 0.4156814203984942, 8.407427036400658e-05, 0.27350427350427353, 0.0898876404494382, 0.14814814814814814, 0, 9, 196, 188, 2, 1, 1, 19.8184028082746,gee aho tinihingahu tato abe ma oraha nimagahoko moi ma jouino gea iti ningaku abe nia gogahoko gea ma jou kaidadi winihidoaka de nako hokogea nia ngo ngaku ahao ma jou winihidoaka nia go gahoko gea,gea ho tinihingahu tato abe ma oraha nimagahoko moi ma jouino gea iti ningaku abe nia gogahoko gea ma jou ka idadi winihidoaka de nako hokogea nia ngongaku ahao ma jou winihidoaka nia gogahoko gea
02462,168, 1, 9, 9, 0.0843228962497461, 0.14053816041624356, 0.08372882228459655, 11.0, 0.029268292682926855, 0.014851485148514865, 0.029268292682926855, 0.00995024875621886, 1.0428554789617972, 0.014839413211660712, 1.9950248756218905, 4, 6, 135, 0.024752475247524774, 0.9986876640419947, 1.0, 0.601063829787234, 0.4161087121581814, 0.0010262112258214698, 0.34328358208955223, 0.10101010101010101, 0.20161290322580644, 0, 12, 187, 180, 2, 1, 1, 21.562711571905965,de ipaha o yudas askarioto abe una yaangi moi de yahinotoino una woiki onangika abe o hidemo ma nyawa ma jou ie manga hohidimono woiki onangika de wahingahu wato ahao o yesusu kaidadi tihidoaka nginika,de ipaha o yudasa isikarioto abe una yangimoi de yahinootoino una woiki onangika abe o hidemo ma nyawa ma jouiye manga hohidimono woiki onangika de wahingahu wato ahao o yesusu ka idadi tihidoaka nginika
02324,249, 1, 20, 20, 0.11075102880658438, 0.13843878600823045, 0.11075102880658438, 29.0, 0.024390243902439046, 0.012345679012345734, 0.024390243902439046, 0.012345679012345734, 1.0356239097307214, 0.012345679012345734, 1.9969135802469136, 4, 11, 228, 0.03395061728395066, 1.0057096247960848, 1.0, 0.728, 0.41750242337043597, 0.0037741874501217333, 0.37714285714285717, 0.1652892561983471, 0.3090909090909091, 2, 36, 322, 315, 0, 1, 1, 36.66231634511099,ma sara o yesusu kowomafetonguwa onangika ho wotemo bato ia ma rai gea kotinipaluhuwahi ma sara naga moi ngohi tato tinilehahi nginika de nako ngini kaidadi nihipaluhu ngohino de ahao ngohioli tinipaluhu nginika abe tinihingahu ma titi ahi kuaha okiaka de aino ma sarana ko ngini konihipaluhuwa ngohio kotinipaluhuwa nginika,masara o yesusu ko womafetongua onangika ho watemo wato iya marai gea ko tinipaluhuahi masara naga moi ngohi tato tinilehahi nginika de nako ngini ka idadi nihipaluhu ngohino de ahao ngohioli tinipaluhu nginika abe tinihingahu ma titi ahi kuaha o kiaka de aino masara nako ngini ko nihipaluhua ngohioo ko tinipaluhua nginika
02476,221, 1, 17, 17, 0.09539375217021684, 0.15898958695036136, 0.09456900990217554, 24.0, 0.027118644067796627, 0.013745704467353903, 0.027118644067796627, 0.013745704467353903, 1.0396642175735158, 0.013745704467353903, 1.9965635738831615, 4, 9, 229, 0.030927835051546393, 1.0, 1.0, 0.6245353159851301, 0.4142881007707134, 0.00017124998000146794, 0.32386363636363635, 0.15126050420168066, 0.22839506172839505, 0, 25, 286, 250, 0, 1, 1, 32.125120477826414,de aho manga gogiriakahi yo olomo de o yesusu o roti waleino de wohitarimakaseokahi ma jou ie wohitarimakase ibooto de o roti gee yawako kabelaka de wahikokidoaka wininikika de wotemo o nangika wato abe ma roti gea tinihidoakikaka geakaidadi niakoki olomo abe gea ena hoka to ngohi ahi roehe,de ahao manga gogiriakahi yolomo de o yesusu o roti waleino de wohitarimakaseokahi ma jouiye wohitarimakase ibooto de o roti gea wakokabelaka de wahikokidoaka iwinii niikika de wotemo onangika wato abe ma roti gea tinihidoakikaka gea ka idadi niakokiolomo abe gea ena hoka to ngohi ahi roehe
02489,98, 1, 10, 10, 0.07463866921188989, 0.12439778201981644, 0.07339514589582774, 15.0, 0.030612244897959218, 0.015544041450777257, 0.030612244897959218, 0.015544041450777257, 1.0448542357842605, 0.015544041450777257, 1.994818652849741, 3, 5, 151, 0.025906735751295318, 1.0111576011157601, 1.0, 0.615819209039548, 0.41465714130620734, 0.0009582974963142621, 0.3114754098360656, 0.10989010989010989, 0.2222222222222222, 0, 15, 167, 151, 0, 1, 1, 18.680354347840215,de ahao o yesusu de iwiniiniiki yomahiadono abe o ngii moika ihiromanga o gesemani de ge enangoka o yesusu wotemo iwiniiniikika wato nimagogogerohi ne enangoka ngohi dokengika toiki tomaniatohi,de ahao o yesusu de iwinii niiki yomahiadono abe o ngi moioka ihiromanga o gesemani de genangoka o yesusu wotemo iwinii niikika wato nimagoo gogerohi nenangoka ngohi dokengika toiki tomaniatohi
02053,237, 1, 14, 14, 0.05970931481698505, 0.09951552469497515, 0.05933547941325834, 19.0, 0.01851851851851849, 0.009345794392523366, 0.01851851851851849, 0.006249999999999978, 1.0269670476002692, 0.009340987270036627, 1.9968944099378882, 4, 8, 266, 0.02180685358255452, 1.0049464138499589, 1.0, 0.7, 0.41489564753262986, 0.0006736836247000935, 0.35789473684210527, 0.13953488372093023, 0.24858757062146894, 0, 23, 287, 282, 2, 1, 1, 34.2997863348511,wotemo ibooto de wofarene o ngotirier de geaka de wofarenoka de ma hidaloko iridoka geaho duru yoheranga holi anga moi ngaro ma dihira de ona i wimake ma oraha o nyawa yosaana wahiolomo de ma roti ma sara ona kaikurangohi yataoko abe ma titi to una ai kuaha de gea koyataokuwahi ma ngale ma titi to ona manga pea itogowini,wotemo ibooto de wofarene o ngotiriye de gea ka de wofarenoka de ma hidaloko iriidoka gea ho duru yoherangaholi angamoi ngaro ma dihira de ona iwimake ma oraha o nyawa yosana wahiolomo de ma roti masara ona ka ikurangohi yataoko abe ma titi to una ai kuaha de gea ko yataokuahi mangale ma titi to ona manga pea itogowini
02516,45, 1, 1, 1, 0.05829528158295283, 0.09715880263825472, 0.05829528158295283, 1.0, 0.013698630136986356, 0.006896551724137945, 0.013698630136986356, 0.0, 1.019899557437705, 0.006872933677158466, 1.9863013698630136, 1, 1, 29, 0.006896551724137945, 1.0111940298507462, 1.0, 0.7945205479452054, 0.4154877177262875, 0.001739095348194714, 0.20270270270270271, 0.07017543859649122, 0.1076923076923077, 0, 2, 45, 29, 1, 1, 1, 4.878574277363712,de ahao o nyawa utuoli yomao koino de o yesusika iwitae de iwidofanga ato,de ahao o nyawa utuoli yomaokoino de o yesusika iwitae de iwidofanga ato
02502,264, 1, 13, 13, 0.09144204765608, 0.15240341276013325, 0.09104000940520451, 15.0, 0.023178807947019875, 0.011725293132328285, 0.023178807947019875, 0.0033783783783783994, 1.0338335950758752, 0.011690630472955266, 1.9966777408637875, 6, 10, 213, 0.025125628140703515, 1.0035118525021949, 1.0, 0.5855513307984791, 0.4165309788512681, 0.0001751232982835641, 0.3050847457627119, 0.13675213675213677, 0.2111801242236025, 0, 20, 282, 297, 5, 1, 1, 33.76830766599907,abe manga hohidimonino gee ona abe yotoba doto dotoko o musa aiparetaino de o hidemo ma nyawa ma jou ie manga hohidimono de o israele ma nyawa manga balu baluhu ho ona gee yamata mata yahuloko yowoe woeika geea la yomakiniiki yoboa la iwitaoko o yesusu de ona yakokiao manga humaranga de manga bo boha,abe manga hohidimono gea ona abe yotobadoto dotoko o musa ai paretaino de o hidemo ma nyawa ma jouiye manga hohidimono de o isiraele ma nyawa manga balu baluhu ho ona gea mata mata yahuloko yowoe woeika gea la yomakiniiki yoboa la iwitaoko o yesusu de ona yakokiao manga humaranga de manga boboha
02287,213, 1, 6, 6, 0.09136307557752088, 0.15227179262920154, 0.09136307557752088, 7.0, 0.02904564315352698, 0.01473684210526316, 0.02904564315352698, 0.012658227848101222, 1.0425246166465572, 0.014734658689345093, 1.995798319327731, 4, 5, 159, 0.0189473684210526, 1.0, 1.0, 0.6273584905660378, 0.4169051197246791, 0.0009888463709705976, 0.2945205479452055, 0.07766990291262135, 0.18796992481203006, 0, 10, 229, 217, 1, 1, 1, 25.502879473395907,de yahinotoika wahuloko bato ngini niloikohi doka o kapongika gea de genangoka ka de nibohama de o keledai ma ngofaka moi niamake de o keledai ma ngofaka gea ko ma moiwahi abe o nyawa yofarene ho ma haewani gea niaho heohi la niao ngohino,de yahinootoika wahuloko wato ngini niloikohi doka o kapongika gea de genangoka ka de niwohama de o keledai ma ngofaka moi niamake de o keledai ma ngofaka gea ko ma moiuahi abe o nyawa yofarene ho ma aewani gea niahoheohi la niao ngohino
02293,146, 1, 3, 3, 0.08128878724031974, 0.1354813120671995, 0.08128878724031974, 4.0, 0.01621621621621616, 0.008174386920980936, 0.01621621621621616, 0.005464480874316946, 1.0235868203176157, 0.008170704990251632, 1.994535519125683, 2, 2, 49, 0.008174386920980936, 0.9971631205673759, 1.0, 0.6204819277108434, 0.4157456429301058, 0.0016084483983884797, 0.2682926829268293, 0.04395604395604396, 0.1206896551724138, 0, 5, 153, 174, 1, 1, 1, 16.230780445288005,de naga o nyawa manga ngoe ato wibuhuku o yesusu ho ihinao manga baju de manga ngoere ma ngekomika la gea idadioka manga horomati ma dodunguu abe ma titi o nyawa yoko kurutie yoboaino,de naga o nyawa manga ngoe ato iwibuhuku o yesusu ho ihinao manga baju de manga ngoere ma ngekomika la gea idadioka manga horomati ma dodunguu abe ma titi o nyawa yokokurutiye yoboaino
02348,219, 1, 29, 29, 0.09100716524854457, 0.15167860874757422, 0.08974361845051504, 37.0, 0.06779661016949157, 0.03508771929824561, 0.06779661016949157, 0.017857142857142905, 1.1012833358371816, 0.03493919127755496, 1.9965873959571938, 15, 20, 242, 0.052631578947368474, 1.0026785714285715, 1.0, 0.6370370370370371, 0.445819112033727, 0.013759694235194998, 0.42162162162162165, 0.17886178861788618, 0.30177514792899407, 2, 55, 242, 290, 10, 1, 1, 35.31494005734892,de ma hohidimono gea duru ihiorikoka abe o yesus wahiketero gee tanu wahiketero ona abe ona iwioluku nangika de tanu ona ato ma oraha geadika de o yesusu iwitaokino ma sara koidadiuwa anga moi yamodongo o nyawa yowoe woeika hiadono kaiwikokinoaikadika ho ona kayokokilio dika emepnyutgtg 08,de ma hohidimono gea duru ihiorikoka abe o yesusu ai hiketero gea tanu wahiketero ona abe ona iwioluku unangika de tanu ona ato ma oraha gea dika de o yesusu iwitaokino masara ko idadiua angamoi yamodongo o nyawa yowoe woeika hiadono ka iwikokinoaika dika ho ona ka yokokilio dika
02374,154, 1, 8, 8, 0.09520555419371668, 0.15867592365619443, 0.09450989617516581, 10.0, 0.02857142857142858, 0.01449275362318836, 0.02857142857142858, 0.011627906976744207, 1.041820175694627, 0.014488613680082807, 1.9942196531791907, 3, 5, 116, 0.02608695652173909, 1.0015037593984963, 1.0, 0.7300613496932515, 0.41530578450476563, 0.0006720383502360998, 0.3629032258064516, 0.10989010989010989, 0.1794871794871795, 3, 13, 168, 172, 1, 1, 1, 19.74435569817571,ho hi adono una dika ma sirete wiileha moi o yesusika wato guru nako ma jou ai pareta ma tamata ngoneino abe o musa wohitulihuku ma dihira o pareta wokiahi abe duru ikurutie,ho hiadono una dika ma hirete wileha moi o yesusika wato guru nako ma jou ai pareta mata mata ngoneino abe o musa wohitulihuku ma dihira o pareta o kiahi abe duru ikurutiye
02360,178, 1, 2, 2, 0.09515884152930465, 0.15859806921550768, 0.09452223227567413, 2.0, 0.015789473684210575, 0.007957559681697646, 0.015789473684210575, 0.005319148936170248, 1.0229611484433112, 0.007954069726532786, 1.9947089947089947, 2, 2, 41, 0.007957559681697646, 0.9971139971139971, 1.0, 0.6687116564417178, 0.41507280771757243, 0.0003374721853457255, 0.30578512396694213, 0.04597701149425287, 0.09821428571428571, 0, 3, 178, 161, 1, 1, 1, 17.116409674300044,kiani ai do dotoli woilaka abe de ai riaka ngoi fao gea de ahao o ngofaka yamake yamuruono naga de o ngofaka gea hahiromanga to ai riaka ai ngofa ngofaka hokogee to musa ai pareta moi itemo,kiani ai dodotoli woilaka abe de ai riaka ngoi fao gea de ahao o ngofaka yamake yamuruono naga de o ngofaka gea hahiromanga to ai riaka ai ngofa ngofaka hokogea to musa ai pareta moi itemo
02389,170, 1, 13, 13, 0.07147139155296489, 0.11911898592160808, 0.07147139155296489, 18.0, 0.012605042016806678, 0.006342494714587699, 0.012605042016806678, 0.004237288135593209, 1.0183008167429437, 0.006340274035023796, 1.9957627118644068, 2, 7, 174, 0.02748414376321351, 1.0, 1.0, 0.7657657657657657, 0.4143044922361267, 0.0013205730166340906, 0.32919254658385094, 0.1308411214953271, 0.2571428571428571, 0, 26, 203, 225, 1, 1, 1, 25.360126674663455,ho nako igoungu nanga mesia gea todautu ai baluhuido dutu sarakia kaidadiohi o na abe yotoba doto dotoko o musa iparetaino iwihiromanga ato nanga mesia una gea ka o nyawa biahadika anga moi wodadi nanga tofora todautu ai to toforaukuino,ho nako igoungu nanga mesia gea to dautu ai baluhu idodutu sarakia ka idadiohi ona abe yotobadoto dotoko o musa ai paretaino iwihiromanga ato nanga mesia una gea ka o nyawa biaha dika angamoi wodadi nanga tofora o dautu ai totoforaukuino
02376,101, 1, 12, 12, 0.03585195575861133, 0.059753259597685626, 0.03506117931254571, 16.0, 0.016339869281045805, 0.008237232289950547, 0.016339869281045805, 0.0066006600660065695, 1.0237681659329498, 0.008235886425548067, 1.9966996699669968, 3, 7, 128, 0.021416803953871466, 1.0, 1.0, 0.5339366515837104, 0.4160067358203753, 0.0006586250382012636, 0.2484076433121019, 0.1188118811881188, 0.19117647058823528, 0, 22, 287, 297, 1, 1, 1, 26.34521478115874,de kiani nia jou woyawe kiani unangikahi niwidora de nia womaha ma gahumu de kiani niwidora de nia wowango ma gahumu de kiani niwidora de nia hininga ma gahumu de kiani niwidora unangika de o kiadika ma tamata abe naga nginioka de ma pareta ka ge enangohi duri kurutie nako ma jou ai pareta ma tamataika,de kiani nia jou o yawe kiani unangikahi niwidora de nia womaha ma gahumu de kiani niwidora de nia wowango ma gahumu de kiani niwidora de nia hininga ma gahumu de kiani niwidora unangika de o kia dika mata mata abe naga nginioka de ma pareta ka genangohi duru ikurutiye nako ma jou ai pareta mata mataika
02362,153, 1, 9, 9, 0.07519902020820568, 0.12533170034700947, 0.07519902020820568, 10.0, 0.028169014084507005, 0.014285714285714235, 0.028169014084507005, 0.0, 1.0412226627265129, 0.014185115797345493, 1.9953051643192488, 6, 8, 146, 0.023809523809523836, 1.0012626262626263, 1.0, 0.40588235294117647, 0.417531674959984, 0.001803491614321809, 0.2782608695652174, 0.1518987341772152, 0.26732673267326734, 0, 14, 160, 186, 6, 1, 1, 21.086613012707783,de ipaha de ai riaka widatekuku ai riaka ngoi fao una ngoli womilee ma sara una ngoli koiwa ai ngofaka de wohonengoka de ahao ma gorona widatekuku ahao una ngoli womilee de una ngoli koiiwa ai ngofaka de wohonenge,de ipaha de ai riaka widatekuku ai riaka ngoi fao unangoli womile masara unangoli ko iwa ai ngofaka de wohonengoka de ahao ma gorona widatekuku ahao unangoli womile de unangoli ko iwa ai ngofaka de wohonenge
01996,251, 1, 11, 11, 0.09159202119370413, 0.15265336865617363, 0.09115957612591552, 15.0, 0.017857142857142905, 0.009009009009009028, 0.017857142857142905, 0.0036231884057971175, 1.0259952085329447, 0.008994531102392567, 1.9963768115942029, 4, 7, 150, 0.01981981981981984, 0.9990281827016521, 1.0, 0.7154471544715447, 0.41516622355747484, 0.0014439846724403143, 0.3393939393939394, 0.08849557522123894, 0.1895424836601307, 0, 20, 273, 243, 3, 1, 1, 29.358336922465664,una naka ma basdika o ngo maria ami ngofaka abe manga riaka o yakobusu de o yosese de o yudasa de o simono de ngoi fira firanga naga yogogere naga o kapongo kanaa de de ngone ho una naa ka o nyawa biahadika ho kogea manga demo de iwihiningakuranga unangika de hiadono iwioluku,una naa ka ma bas dika o ngo maria ami ngofaka abe manga riaka o yakobusu de o yosese de o yudasa de o simono de ngoi fira firanga naga yogogere nanga kapongoka naa de de ngone ho una naa ka o nyawa biaha dika hokogea manga demo de iwihininga kuranga unangika de hiadono iwioluku
02285,240, 1, 26, 26, 0.07693357047260119, 0.12822261745433527, 0.07482184295357142, 34.0, 0.056980056980056926, 0.029325513196480912, 0.056980056980056926, 0.017804154302670572, 1.084639813497343, 0.02925872500785276, 1.9971350556605756, 14, 18, 253, 0.04105571847507328, 1.0014814814814814, 1.0, 0.6006944444444444, 0.4421653390052163, 0.009584095986703732, 0.35678391959798994, 0.14173228346456693, 0.25136612021857924, 3, 36, 253, 345, 8, 1, 1, 37.246969553211166,de ipaha de o yesusu de ona yomakokutuono yoiki de de una ngade ngade yomahiadono o yerusaleme ma kotaika abe gea yomahiadonoka o zaitunu ma lokuika de genangoka naga o betfage ma kapongo de o betania ma kapongo abe himahiktigino hogea o zaitunu ma lokuoka de o yesusu wairiki yahinoto iwininikino de wahidingoto doka ma kapongika em peeyuyun 08,de ipaha de o yesusu de ona yomakokutuono yoiki de de una ngade ngade yomahiadono o yerusaleeme ma kotaika abe gea yomahiadonoka o saitunu ma lokuika de genangoka naga o betefage ma kapongo de o betania ma kapongo abe imahikitigino ho gea o saitunu ma lokuoka de o yesusu wairiki yahinooto iwinii niikino de wahidingoto doka ma kapongika
02291,192, 1, 16, 16, 0.07968021239027467, 0.1328003539837912, 0.07866968159567844, 23.0, 0.037190082644628086, 0.0189473684210526, 0.037190082644628086, 0.016877637130801704, 1.0546770926203142, 0.01894519433597186, 1.9957805907172996, 5, 9, 187, 0.03578947368421048, 1.0011025358324146, 1.0, 0.7, 0.4154964235732995, 0.0029689337284863585, 0.3496932515337423, 0.1415929203539823, 0.2620689655172414, 0, 25, 205, 223, 1, 1, 1, 26.834690317667874,de duru imaketero abe hokokanganooli o yesusu ai demo yapake ato mia baluhu wopereluu ma koite dekanuwa de wohigilio ma dinginonaa ho ma demo gea o nyawa yoihene de yahigunuwa ato ya nako ho kogea niaoika dika aha o una kaidadi wohigilio,de duru imaketero abe hokokanganoli o yesusu ai demo yapake ato mia baluhu woperelu ma ko itedekanua de wohigilio ma dingiino naa ho ma demo gea o nyawa yoihene de yahigunoa ato iya nako hokogea niaoika dika de ahao una ka idadi wohigilio
02514,188, 1, 18, 18, 0.0728378134048272, 0.12139635567471208, 0.07194891232250777, 25.0, 0.029197080291970767, 0.014814814814814836, 0.029197080291970767, 0.01115241635687736, 1.042749647459337, 0.014808057645261052, 1.996282527881041, 5, 11, 198, 0.03703703703703709, 1.0, 1.0, 0.6852589641434262, 0.4145657061755915, 0.0017360079131788161, 0.3216374269005848, 0.1565217391304348, 0.27672955974842767, 0, 29, 198, 265, 2, 1, 1, 28.449937386682116,doka o tau ma goronaka naga o yahudi ma nyawa manga hohidimono abe yotobarurusu o nyawa yomakokitomuinoka ho yongodumoka de ona gee amatamata duru yolingiri ma titi la kaidadi iwiho honengi o yesusu ma sara moio de koamakeuwa ma titi la ge enangino kaidadi iwiho howono,doka o tau ma goronaka naga o yahudi ma nyawa manga hohidimono abe yotobauru urusu o nyawa yomakokitoomuinoka ho yongodumoka de ona gea mata mata duru yolingiri ma titi la ka idadi iwihohonenge o yesusu masara moioo de ko amakeua ma titi la genangino ka idadi iwihohowono
02528,127, 1, 19, 19, 0.10707567804024498, 0.1784594634004083, 0.10707567804024498, 20.0, 0.11805555555555558, 0.0627306273062731, 0.11805555555555558, 0.0, 1.1812403146701467, 0.060881027534612886, 1.9932002314814814, 17, 18, 92, 0.07011070110701112, 1.0053859964093357, 1.0, 0.6642857142857143, 0.4663986696784483, 0.017376674699578203, 0.4152542372881356, 0.1686746987951807, 0.27884615384615385, 3, 32, 139, 144, 17, 1, 1, 19.353326675814536,de nangoli sarakia o nagoana initidingi abeika nomihingahu de abe ona yotoba goa goana o yesusu iwiaoika de onangoli iwipoha poha em pnyutnn 208,de naangoli sarakia onagona initidingi abeika nomihingahu de abe ona yotobagoa goana o yesusu iwiaoika de onangoli iwipoha poha
02051,109, 1, 13, 13, 0.08074346992333437, 0.13457244987222394, 0.08023064004478442, 17.0, 0.03361344537815125, 0.017094017094017144, 0.03361344537815125, 0.012875536480686733, 1.0493277123635683, 0.017085041644330223, 1.9957081545064377, 5, 8, 159, 0.02991452991452992, 1.0011148272017838, 1.0, 0.591743119266055, 0.4161572158794567, 0.0007402455073300208, 0.27848101265822783, 0.11650485436893204, 0.1897810218978102, 0, 23, 190, 219, 2, 1, 1, 22.590567668805292,de una womalega onangika de wamake abe ona gee yaduru yokangela yomahioru anga moi yomahidomo de o rato ma hidaloko ho ipaha de ahao ngade ngade de itebini ma sara kaifu futuohi de una woboa onangika de wotagi tagi o gooto ma lokuino,de una womalega onangika de wamake abe ona gea duru yokangela yomahioru angamoi ka yomahidomo de o rato ma hidaloko ho ipaha de ahao ngade ngade de itebini masara ka ifofufutuohi de una woboa onangika de wotagi tagi o ngooto ma lokuino
02045,108, 1, 9, 9, 0.1161527100861739, 0.1161527100861739, 0.11342230285478827, 12.0, 0.046666666666666634, 0.023890784982935176, 0.046666666666666634, 0.020547945205479423, 1.0689473537174914, 0.0238850998978285, 1.9931506849315068, 4, 6, 101, 0.03754266211604096, 1.0037243947858474, 1.0, 0.6417910447761194, 0.4175947716206725, 0.0029101486017397995, 0.42857142857142855, 0.12658227848101267, 0.2268041237113402, 1, 11, 147, 124, 1, 1, 1, 15.983970699345878,iolomo ibooto de yahao o roti ma hou de o nawoko ma hou yagorakie iwiniiniiki gea de naga o tupa ngiimoi de hidoto aoma ngie de manga inomo ma hou,yolomo ibooto de ahao o roti ma hou de o nawoko ma hou yagorakiye iwinii niiki gea de naga o tupa ngimoi de hinooto aomangiye de manga inomo ma hou
02460,65, 1, 5, 5, 0.027614533965244825, 0.046024223275408116, 0.027614533965244825, 7.0, 0.004739336492891044, 0.002375296912114022, 0.004739336492891044, 0.0, 1.0068536710410625, 0.0023724825832494023, 1.9952380952380953, 1, 3, 109, 0.01187648456057011, 1.0104575163398692, 1.0, 0.6096256684491979, 0.4146721646508042, 0.0005128588886918068, 0.32061068702290074, 0.061855670103092786, 0.16393442622950818, 0, 10, 109, 154, 1, 1, 1, 14.079738734888554,o ngofeka naa modiaioka abe gea makunu modiai abe mohituagioka ahi badangino ngaro ko ihilungunuahi ma saramuna moboa la ma toahi badanga mohidiaioka abehoka imakiniiki de to ngone nanga biaha ma titi o honenge,o ngofeka naa modiaioka abe gea makunu modiai abe mohituagioka ahi badangino ngaro ko ihilungunuahi masara muna moboa la mato ahi badanga mohidiaioka abe hoka imakiniiki de to ngone nanga biaha ma titi o honenge
02474,39, 1, 5, 5, 0.0741402292721941, 0.1235670487869901, 0.07220474540122646, 7.0, 0.047244094488189003, 0.024193548387096753, 0.047244094488189003, 0.024193548387096753, 1.0698214494975713, 0.024193548387096753, 1.9919354838709677, 3, 3, 65, 0.024193548387096753, 1.0086580086580086, 1.0, 0.680672268907563, 0.41452223592695125, 0.00046509428823118533, 0.29292929292929293, 0.136986301369863, 0.20930232558139536, 0, 5, 105, 65, 0, 1, 1, 9.184307849029853,de o yesusu wotemo nangika wato una gee abe iiningi moi de inihinotoino abe ngone nanga roti homahitabu tabu homahidodai moi,de o yesusu wotemo onangika wato una gea abe iningimoi de inihinootoino abe ngone nanga roti homahitabu tabu homahidodai moi
02326,114, 1, 13, 13, 0.05127567960157697, 0.08545946600262833, 0.050283876322888554, 16.0, 0.04048582995951422, 0.02066115702479343, 0.04048582995951422, 0.012499999999999956, 1.0596239826864187, 0.02062771023108223, 1.9958506944444445, 7, 10, 127, 0.03305785123966942, 1.0033222591362125, 1.0, 0.6441441441441441, 0.42158243343638346, 0.004938425362516515, 0.31446540880503143, 0.12844036697247707, 0.23943661971830985, 0, 22, 127, 234, 4, 1, 1, 20.504901227501396,ho ona duru yomakoketemo ma titi ai leleha gea ho yotemo ato ou ai leleha naa done sarakia de hopaluhu nako hipaluhu nangika hato ma jouoka de aino yohanese ai kuaha geadeahao kiane una wonaaleha bato ho gee ado doaho koniwingakuwa unangika,ho ona duru yomakoketemo ma titi ai leleha gea ho yotemo ato ou ai leleha naa done sarakia de hopaluhu nako hipaluhu unangika hato ma jouoka de aino o yohanese ai kuaha gea de ahao kiani una wonaleha wato ho gea adodoa ho ko niwingakua unangika
02559,88, 1, 4, 4, 0.08384272122589886, 0.1397378687098314, 0.08384272122589886, 4.0, 0.036036036036036, 0.01834862385321101, 0.036036036036036, 0.0, 1.052948879948959, 0.01818333485117296, 1.9906542056074767, 4, 4, 50, 0.01834862385321101, 1.0101010101010102, 1.0, 0.7636363636363637, 0.41863311497138916, 0.00202132014874121, 0.25806451612903225, 0.08450704225352113, 0.18292682926829268, 0, 8, 94, 88, 4, 1, 1, 10.652878507289884,de iwihinoauku deahao kaiwimia miahi ato abeika o yahudioka manga koano ngomi duru migahoko ma owa ngonaika,de iwihinoauku de ahao ka iwimia miahi ato abeika o yahudioka manga koano ngomi duru minigahoko ma owa ngonaika
02571,146, 1, 8, 8, 0.04312305295950147, 0.07187175493250253, 0.04312305295950147, 11.0, 0.0031152647975077885, 0.0015600624024960652, 0.0031152647975077885, 0.0, 1.0045013922349408, 0.0015588474013642495, 1.9968847352024923, 1, 5, 208, 0.01404056162246492, 0.9991721854304636, 1.0, 0.6883561643835616, 0.41522861717786935, 0.0008124984205549044, 0.30412371134020616, 0.08888888888888889, 0.16393442622950818, 0, 14, 208, 313, 1, 1, 1, 27.436570896505334,de naga o nyawa manga ngoe yoboa de ma oraha iwitilakuru o yesusu ai himangino de manga pea alenge lenge de iwiho hedu de manga demo abe ona ato ei abe ngona gea notemoka nato ahao ma jou aitau nakilianga de o wange hangei nodika ma dekana de nohigokookali ho abeika nomaduhunu no uti nenanguku abe ogota isosaliwauku gea,de naga o nyawa manga ngoe yoboa de ma oraha iwitilakuru o yesusu ai himangino de manga pea alenge lenge de iwihohedu de manga demo abe ona ato ei abe ngona gea notemoka nato ahao ma jou ai tau nakilianga de o wange hangeino dika ma dekana de nohigokokali ho abeika nomaduhunu nouti nenanguku abe o gota isosalioauku gea
