line_number,'mra', 'fuzz_partial', 'levin',transcribed_text,source_text
02557,0,95,12,de ahao o roma ma tentara o yesus wi wiaoika o pilatus waitau ma goronaika de ge enangoka manga dodeawo ma tamata yaakokiahokino abe o tentara o doomu moi,de ahao o roma ma tentara o yesusu iwiaoika o pilatusu ai tau ma goronaika de genangoka manga dodiawo mata mata yakokiahokino abe o tentara o doomu moi
02543,3,94,11,de o pilatusu moioli wileha bato abeikagea ma ngoeoka initae tae ma sara ngona kanomariiridokadika none sarakia ma titi ngonaka hohiadono konomademouwa,de o pilatusu moioli wileha wato abeika gea ma ngoeoka initae tae masara ngona ka nomarii riidoka dika done sarakia ma titi ngonaka ho hiadono ko nomademoua
02580,0,98,6,de abe duuru ma oraha o yesus wai ngomaha itoakoka de doka o kota ma goronaka abe ma jou ai tau ma goronaka de o ngoire ma biri birini ikakihi daku ma barenoka de auku hiadono dau ma barenuku ho gea ipelaka inotoka,de abe duru ma oraha o yesusu ai ngomaha itoakoka de doka o kota ma goronaka abe ma jou ai tau ma goronaka de o ngoere ma biri birini ikakihi daku ma barenoka de auku hiadono dau ma barenuku ho gea ipelaka hinootoka
02314,0,98,4,de ahao o petrusu womahohininga o yesusu ai demo abe kanugonino wohitemoka ma gotaika gea de wotema unangika bato ahi guru abeika ma gota naa abe kanugono ngona nohikobotoka na ihonengoka,de ahao o peturusu womahohininga o yesusu ai demo abe kanugonino wohitemoka ma gotaika gea de wotemo unangika wato ahi guru abeika ma gota naa abe kanugono ngona nohikobotoka naa ihonengoka
02300,0,98,6,de ma gurutikahi de naga wamake o gogilioro ma gota utu moi de ma gota geea ngaro ma oraha ko adonuahi la ihofoko de o hofoko ma goagomo ma sara biaha naga to ena ma hofoko ma domoro abe imakiniiki de ma hoka de ma gota gea naga ihokaka ho ingodumoka ma hoka,de ma gurutikahi de naga wamake o gogilioro ma gota o utu moi de ma gota gea ngaro ma oraha ko adonuahi la ihofoko de o hofoko ma ago agomo masara biaha naga to ena ma hofoko ma domoro abe imakiniiki de ma hoka de ma gota gea naga ihokaka ho ingodumoka ma hoka
02328,0,95,18,ho ma bahaika de manga hohidimono gea iwitemo yesusika ato ma rai gea komihiorikuwa de aha o yesus wotemo wato anga moi keea ngini konipaluhuwa ngohio toluku tinihingahu abe matiti ahi kuaha okiaka de aino la kaidadi o nyawa gee taaduhu ma jou ai tauino,ho ma bahaika de manga hohidimono gea iwitemo o yesusika ato marai gea ko mihiorikua de ahao o yesusu wotemo wato angamoi gea ngini ko nipaluhua ngohioo toluku tinihingahu abe ma titi ahi kuaha o kiaka de aino la ka idadi o nyawa gea taduhu ma jou ai tauino
02447,0,98,3,ho iti ufa inikiookooka o hobonika de kaitodokanino de woboa de winimake nia giooko ma goronaka,ho iti ufa inikiookoka o howonika de ka itodokanino de woboa de winimake nia giooko ma goronaka
02485,3,95,19,de to o yesusu ai demo gee a abe ma titi o nahao iwikokiporete gee ai demo o petrusu woihene de womahingahu de ai buturungu bato ahi baluhu ngaro o nanaa ma tamata nikokiporete ma sara ngohi na duru kotoniporetuwa,de to yesusu ai demo gea abe ma titi ona ahao iwikokiporete gea ai demo o peturusu woihene de womahingahu de ai buturungu wato ahi baluhu ngaro ona naa mata mata inikokiporete masara ngohi naa duru ko toniporetua
02491,1,96,9,ne una womahingahu yarua ngeika bato ahi dodiawo na ahi hininga duru ihuha abe duru ihilungunoka hidutu tama hoka ngade ngade tohonengena de nimagogogerohi nenangoka dika de ufa inikiooko,de una womahingahu yaruangeika wato ahi dodiawo naa ahi hininga duru ihuha abe duru ihilungunoka hidutu tamao hoka ngade ngade tohonenge naa de nimagoo gogerohi nenangoka dika de ufa inikiooko
02532,2,97,11,ma sara o petrusu kawomahipongono bato ngohi ma rai ani demo ikuranga tataoko ma titi iyaa tanu duru ko to manga ratiiuwa ani demo gea de aha o petrusu womatitokika o loa ma ngoranoka de ma oraha gea de o kuru kuru ataili,masara o peturusu ka womahipongono wato ngohi marai ani demo ikuranga tataoko ma titi iya tanu duru ko tomangaratiiua ani demo gea de ahao o peturusu womatitokika o loa ma ngoranoka de ma oraha gea de o kuru kuru ataili
02526,0,97,9,nako ngohi ai demo geadika de iwihitaanoka ai howono o hitaana utu koihopereluokauwa ho ngini sarakia niaputuhu de ona matamata iwipaluhu ato miaputuhu moidika ai ho howono iwihitaana kiani una gee iwiho honengi,nako ngohi ai demo gea dika de iwihitaanoka ai howono o hitaana utu ko hopereluokaua ho ngini sarakia niaputuhu de ona mata mata iwipaluhu ato miaputuhu moi dika ai hohowono iwihitaana kiani una gea iwihohonenge
01998,0,98,9,de ngaro ai dutuo eko abe ai tauoka ma onangoo koiwa manga horomati ma jou ai uru ma do dofangika gea ho ngohi duru kotoheranguwa abe ngini ahi kapongokanaa de koiwa nia horomati ngohino hokogea o yesusu ai do daaere ma demo onangika,de ngaro ai dutuoo eko abe ai tauoka ma onangoo ko iwa manga horomati ma jou ai uru ma dodofangika gea ho ngohi duru ko toherangua abe ngini ahi kapongoka naa de ko iwa nia horomati ngohino hokogea o yesusu ai dodaere ma demo onangika
02350,0,99,2,de ipaha de o agama ma hohidimono gea yahidingoto o yesusika o farisi manga domuino ma nyawa yamuruono naga de o herodese ai nyawa yamuruono naga ona yahidingoto unangika la ato iwileha de ihititi kenangino la ahao yolio la ato iwikalaki una,de ipaha de o agama ma hohidimono gea yahidingoto o yesusika o farisi manga doomuino ma nyawa yamuruono naga de o herodese ai nyawa yamuruono naga ona yahidingoto unangika la ato iwileha de ihititi genangino la ahao yolio la ato iwikalaki una
02344,2,98,8,ia ngohi taatokoaho una ma sirete wolio ai redika la ai redi yogoa goana koaho wahibinaha wahibinaha ibooto de ahao o nyawa utuoli waairiki la onangoli ahao yogoa goana ai anggur ma redi gea hokogea ngohi ahi hininga,iya ngohi tato koaho una ma hirete wolio ai redika la ai redi yogoa goana koaho wahibinaaha wahibinaaha ibooto de ahao o nyawa utuoli wairiki la onangoli ahao yogoa goana ai angguru ma redi gea hokogea ngohi ahi hininga
02378,2,97,6,de ahao una wotobadotoko gea witemo yesusika bato guru gea duru itaana ani bo baluhu gea duru nagoungu nato ma jou womatengo dika de koiwa o jouutu,de ahao una wotobadotoko gea witemo o yesusika wato guru gea duru itaana ani bobaluhu gea duru nagoungu nato ma jou womatengo dika de ko iwa o jou utu
02393,0,96,8,de naga moioli yoigo nako nanga do dotoko ma tau tauoka de duru yoigo nyawa manga himangoka de yogogeruku de nako o ngo ngolomokao de duru yoigo yogogere okiaka naga yokokurutie manga gogogeroka,de naga moioli yoigo nako nanga dodotoko ma tau tauoka de duru yoigo o nyawa manga himangoka de yogogeruku de nako o ngolo ngolomokaoo de duru yoigo yogogere o kiaka naga yokokurutiye manga gogogeroka
02387,2,96,14,ho kogee ma dihira o dautu waturu to ma jou ai demo abe gea witemo dautika ahi baluhu ido dutuika de gea kotodautuwa dika ai demo anga moi ma jou o womaha wihi hira hira o dautu hiadono ai demo gea wohitulihuku,hokogea ma dihira o dautu waturu to ma jou ai demo abe gea witemo o dautu ai baluhu idodutuika de gea ko to dautua dika ai demo angamoi ma jou o womaha wihihira hira o dautu hiadono ai demo gea wohitulihuku
02383,0,96,8,de aha o yesus wadotoko nyawaika ma jou ai tau ma loaka de naga o leleha moi una ngoli wato waleha la kaidadi o nyawa yomahiho hininga,de ahao o yesusu wadotoko o nyawaika ma jou ai tau ma loaka de naga o leleha moi unangoli wato woleha la ka idadi o nyawa yomahihohininga
02397,0,97,9,de ahao yesusu woikohi de wogogeruku la womalega ma jou aitau mahidoaka ma petika abe ma peti ma goronauku gee o nyawa yotobanoa manga tibi abe yato yahidoaka ma jou aitau ma karajaangika de walega lega ma oraha ona abe de manga tibi tibioka yatotilakuru de yonoa manga hidoaka ma peti ma goronauku,de ahao o yesusu woikohi de wogogeruku la womalega ma jou ai tau ma hidoaka ma petika abe ma peti ma goronauku gea o nyawa yotobanoa manga tiwi abe yato yahidoaka ma jou ai tau ma karajaangika de walega lega ma oraha ona abe de manga tiwi tiwioka yatotilakuru de yonoa manga hidoaka ma peti ma goronauku
02340,0,98,6,de ipaha o redi ma dutu wato naga womatengokahi wihidingoto de una gee to una ai ngowaka ma dutu abe una gee duru widora de ma bahaika ai ngowaka ge wihidingoto abe ma redi ma go goanika de wato ona gea kiani naga manga horomati ahi ngofakika,de ipaha o redi ma dutu wato naga womatengokahi wihidingoto de una gea to una ai ngofaka ma dutu abe una gea duru widora de ma bahaika ai ngofaka gea wihidingoto abe ma redi ma gogoanika de wato ona gea kiani naga manga horomati ahi ngofakika
02354,0,97,8,de ahao gee yamoi iwihidoaka de ahao unangoli waleha onangika wato ma tibi okanaa to naguna ai hapa naga de to naguna ai romanga de gea iwipaluhu ato de gea to o roma ma nyawa manga koano,de ahao gea moi iwihidoaka de ahao unangoli waleha onangika wato ma tiwioka naa to onaguna ai hapa naga de to onaguna ai romanga de gea iwipaluhu ato de gea to o roma ma nyawa manga koano
02368,0,97,10,abe ai bukuoka de inahingahu ma titi ma jou naga o gota ma eteteke itokatokaroka de witemo o musaika hokonaa wato abe ani to tofora o abrahama de o ishaka de o yakub ona gea kaihihigiririohi ngohino anga moi ngohinaa to ona manga jou,abe ai bukuoka de inahingahu ma titi ma jou naga o gota ma eteteke itoka tokaroka de witemo o musaika hokonaa wato abe ani totofora o abarahaama de o isaka de o yakubu ona gea ka ihihigiriiriohi ngohino angamoi ngohi naa to ona manga jou
02522,0,96,13,de gee ahao bipaluhu bato igooungu ngohi naa de ngini ahao nihimake ngohi o nyawa ma ngofaka abe horogaka de tauku toboa ma sara o nyawaino tomaboa gee nihimake abe ma oraha togogere ma jou wolaku laku ani rakoka de abe ngohi daku o horogaka ma oraha lobi lobi ma goronaka totagi,de gea ahao wipaluhu wato igoungu ngohi naa de ngini ahao nihimake ngohi o nyawa ma ngofaka abe o horogaka de tauku toboa masara o nyawaino tomaboa gea nihimake abe ma oraha togogere ma jou wolaku laku ai nirakoka de abe ngohi daku o horogaka ma oraha o lobi lobi ma goronaka totagi
02536,4,96,29,kede o petrusu wotemo ibooto de o kuru kuru atailoli hogee ataili ma hinoto ibooto de o yesusu ai demo unangika kangano gea wohininga abe o yesusu wotemo wato o futu naadika de o kuru kuru ataili ahao ma hinoto de ngona na nohioluku ma hangewou de gee o petrusu ai hininga duru ihuha hiadono boari ho iwihowo howo em peyutnn 08,ka de o peturusu wotemo ibooto de o kuru kuru atailoli ho gea ataili ma hinooto ibooto de o yesusu ai demo unangika kangano gea wohininga abe o yesusu wotemoka wato o futu naa dika de o kuru kuru ataili ahao ma hinooto de ngona naa nohioluku ma hangeou de gea o peturusu ai hininga duru ihuha hiadono woari ho iwihowo howo
02495,2,97,8,de aha o yesusu wahibehehongoli onangika wato ngini kiani niwangoro de nimaniata ma jouie la ufa ma dorou inihiatara de niahowono unangika igoungu nia hininga yomodeke ma sara nia badanga koapoauwa,de ahao o yesusu wahibehehongoli onangika wato ngini kiani niwangoro de nimaniata ma jouiye la ufa ma dorou inihiatara de niahowono unangika igoungu nia hininga ka yomodeke masara nia badanga ko apoaua
02456,2,96,8,ma sara o nyawa utu ge enangoka ka de gea amake de yongamoka de ona yomakoketemo ato ou ado doa homaminya ihali hali gea de ma aumoka hokogea,masara o nyawa utu genangoka ka de gea amake de yongamoka de ona yomakoketemo ato ou adodoa ho ma minya ihali hali gea de maumoka hokogea
02304,2,98,10,hodeipaha de ona yogila gila daku o yerusaleme ma kotaie yomahiadonieoka de ahao o yesusu wowohamikali ma jou ai tau ma loaka wowohamika de naga wamake o nyawa yomatibi tiwi ge enangoka abe utu yotobafuku fukunu o aewani la o nyawa yomaija de yomahihuba de o aewani gea de naga utuoli o aewani yotobaija ija ge enangoka,ho de ipaha de ona yogila gila daku o yerusaleeme ma kotaiye yomahiadoniyeoka de ahao o yesusu wowohamikali ma jou ai tau ma loaka wowohamika de naga wamake o nyawa yomatiwi tiwi genangoka abe utu yotobafuku fukunu o aewani la o nyawa yomaija de yomahihuba de o aewani gea de naga utuoli o aewani yotobaija ija genangoka
01946,5,95,9,ma sara o yesusu wikiokoka o ngotiri ma duruoka womapanginie de iwininiiki iwitumomiki de yotemo ato guru ngone naa hobinaha de konomalegaikauwa,masara o yesusu iwikiookoka o ngotiri ma duruoka womapanginiye de iwinii niiki iwitumomiki de yotemo ato guru ngone naa hobinaaha de ko nomalegaikaua
02310,0,95,9,ho ona gee yohabanoka de yomakoketemo ato done na o kokawaha ahao koinaanikokauwa de gea yomulaengoka iwihide la ato o yesusu iwitoma,ho ona gea yohawanoka de yomakoketemo ato done naa o kokawaaha ahao ko inaniikokaua de gea yomulaengoka iwihidee la ato o yesusu iwitoma
02443,2,96,15,ma sara abe ma titi ngohi ahao toboali duru komoiuwa de ihioriki abe ma wange okia eko matakoro muruono de toboa de ngaro o mo mala ekato daku o horogaka ma koihiorikuwa de ngaro ngohio ma kotohiorikuwa ahi gahe duga duga ma joo baba dika una wohioriki,masara abe ma titi ngohi ahao toboali duru ko moiua de ihioriki abe ma wange o kia eko ma takoro muruono de toboa de ngaro o momalaekatoo daku o horogaka ma ko ihiorikua de ngaro ngohioo ma ko tohiorikua ahi gahe duga duga ma jou o baba dika una wohioriki
02590,2,94,14,de o yusuf wosobo de woiki woija moi o ngoere abe ma labe duru malu aluhu de aha o yesusu ai gotaika woiki de waika de o yesus waihonenge wihiguti o gota isosaluauku de duru wihirako de o ngoere ma dodahaigea,de o yusupu wosobo de woiki woija moi o ngoere abe ma lawe duru ma alu aluhu de ahao o yesusu ai gotaika woiki de waika de o yesusu ai honenge wihiguti o gota isosalioauku de duru wihirako de o ngoere ma rorahai gea
01856,4,97,21,ne ena moioli ma titi tinihingahu abe ngohinaa o nyawa ma ngowaka abe o horogaka de tauku toboa ho ngohio o hiaini ma wange ma hibaluhu ho ngohi dika naga de ahi kuahaka la tomaputuhu ma hiaturu okia itiai haniiki o hiaini ma wangeoka em peyutnn 08,de naa moioli ma titi tinihingahu abe ngohi naa o nyawa ma ngofaka abe o horogaka de tauku toboa ho ngohioo o hiaini ma wange ma hibaluhu ho ngohi dika naga de ahi kuahaka la tomaputuhu ma hiaturu o kia itiai haniiki o hiaini ma wangeoka
02229,2,97,11,de ipahaino de ahao o nyawa manga ngofa ngofaka yaao o yesusino la ato una waafokumu la kaidadi ona yamake ma owa ma jouino ma sara o yesusu iwiniiniiki ona yaataaere manga dimonika ato ei koidadiuwa ma ngofa ngofaka naa niaoika ma guruika done ibirubae,de ipahaino de ahao o nyawa manga ngofa ngofaka yao o yesusino la ato una wafokumu la ka idadi ona yamake ma owa ma jouino masara o yesusu iwinii niiki ona yataere manga dimonika ato ei ko idadiua ma ngofa ngofaka naa niaoika ma guruika done iwiruwae
01842,5,97,27,ma sara ahao naga ma oraha abe ai dodiawoino iwiaoka woila ilaka gea de gea ma oraha hao yopuaha ai dodiawo anga moi manga hininga ihuha ho ko yolomuahi o inomo de gea ma titi hiadono ngohi tato ma oraha koadonuahi abe ona ihiniiniiki yopuaha de manga hininga ma huha em peyutunnn 08,masara ahao naga ma oraha abe ai dodiawoino iwiaoka woila ilaka gea de gea ma oraha ahao yopuaha ai dodiawo angamoi manga hininga ihuha ho ko yolomuahi o inomo de gea ma titi hiadono ngohi tato ma oraha ko adonuahi abe ona ihinii niiki kiani yopuaha de manga hininga ma huha
02547,0,99,3,ho ma oraha o pilatusu wileha leha o yesusika de naga o nyawa yowoe woe yokokiboaino o pilatusino yoboaino de yogahoko unangika ato kiani o nyawa moi nahihupu o bui ma tauino abehoka ani biaha o totilakuru ma rame rameoka de o nyawa nahitobahihupu,ho ma oraha o pilatusu wileha leha o yesusika de naga o nyawa yowoe woe yokokiboaino o pilatusino yoboaino de yogahoko unangika ato kiani o nyawa moi nahihupu o bui ma tauino abe hoka ani biaha o totilakuru ma rame rameoka de o nyawa nahitobahupu
02553,0,94,6,de ona geekayopoa poakie ato niwiho honenge dika niwihidapakuika o gota isosaliwaika dika,de ona gea ka yopoa poakiye ato niwihohonenge dika niwihidapakuika o gota isosalioaika dika
02147,2,97,9,hona tinileha done okia o nyawa manga utumu nako o nyawa okia honanga ma tamata o dunia ma mokika yomaleinoka ma sara ka de ma oraha yohonenge de duru yomakitingaka ma gurutika ma jouino,ho naa tinileha done o kia o nyawa manga utumu nako o nyawa o kiahonanga mata mata o dunia ma amokika yomaleinoka masara ka de ma oraha yohonenge de duru yomakitingaka ma gurutika ma jouino
02146,2,96,11,ma sara o nagonadika abe ihingakuoka de nako manga wo wango yomahidoaka ma titi ngohi ihiniiki de ahi yabari ma do raha yahingahu ngahu o nyawaika ona gee tanu manga badanga dika ihonengoka ma sara manga wo wango nagahi,masara onagona dika abe ihingakuoka de nako manga wowango yomahidoaka ma titi ngohi ihiniiki de ahi abari ma rorahai yahingahu ngahu o nyawaika ona gea tanu manga badanga dika ihonengoka masara manga wowango nagahi
02552,2,98,4,kade woihene gea de o pilatusu wotemoli ai kokawahaika bato nako hokogea okia todiai unangika abe niwihiromanga o yahudioka nia koano,ka de woihene gea de o pilatusu wotemoli ai kokawaahaika wato nako hokogea o kia todiai unangika abe niwihiromanga o yahudioka nia koano
02214,3,97,30,de ipaha de o galilea ma tonaka o yesusu de wi niniki yanoaika de gea yotagi tagi ato o yudea ma tonakika yoiki de manga do dagi ma goronaka de yomahiadono o jorodani ma akerika de ma akere gea yomahihoraika de doka o akere ma honungaka ge enangokali o nyawa yoboe boe yoboa unangino dehoka ai biaha o yesusu wadotokoli ona gea em penyyutnnt 08,de ipaha de o galilea ma tonaka o yesusu de iwinii niiki yanoaika de gea yotagi tagi ato o yudea ma tonakika yoiki de manga dodagi ma goronaka de yomahiadono o yorodani ma akerika de ma akere gea yomahihoraika de doka o akere ma honongaka genangokali o nyawa yowoe woe yoboa unangino de hoka ai biaha o yesusu wadotokoli ona gea
02546,0,97,9,de ma oraha gee o bui ma tau ma goronaka naga womatengo ai romanga o baranabasa abe una gee de ai dodiawo yotoba dodiai o kangamo manga poparetaika de nengokadau abe manga po pareta yaalawana ma gogiriaka de o nyawa watomaka o barabasa,de ma oraha gea o bui ma tau ma goronaka naga womatengo ai romanga o barabasa abe una gea de ai dodiawo yotobadodiai o kokangamo manga poparetaika de nengokadau abe manga popareta yalawana ma gogiriaka de o nyawa watomaka o barabasa
02591,0,98,6,de wihiraakoibooto de ai honenge wiao o lungunika abe ma dihiraino de afaitoka o hakaruika ho ma lungunika gea wihingohamika de wikelengauku ge enangoka de o hakaru moi ma amo amoko walu luika la o lungunu ma biono wohitatokooka,de wihirako ibooto de ai honenge wiao o lungunika abe ma dihiraino de afaitoka o hakaruika ho ma lungunika gea wihingohamika de wikelengauku genangoka de o hakaru moi ma amo amoko waluluika la o lungunu ma biono wohitatokoka
02585,0,97,4,de anga moi itebini o hiaini ma wange adonoka ho de ma wange ilobioka de o yahudi ma nyawa kiani yomahidiaioka,de angamoi itebini de o hiaini ma wange adonoka ho de ma wange ilobioka de o yahudi ma nyawa kiani yomahidiaioka
02442,0,98,12,de ma ngale ma titi to ngohi ahi demo demo duru koiwa ma bo baha hoka idadi nihioriki abe gea ahi demo nginika duru igou goungu kahiado adonika anga moiahao naga ma oraha abe igoungu o dunia naa de o dihangoo duru koiwaka ma sara ahi demo demo duru itongohono kahiado adonika,de mangale ma titi to ngohi ahi demo demo duru ko iwa ma baha ho ka idadi nihioriki abe gea ahi demo nginika duru igou goungu ka hiado adonika angamoi ahao naga ma oraha abe igoungu o dunia naa de o dihangoo duru ko iwaka masara ahi demo demo duru itongohono ka hiado adonika
02311,3,94,18,ipaha de yofutuku de o yesusu de wi niniki yohupu ma kotaino gea oka manga biaha o futu futuie yohupuino e peyut 08,ipaha de yofutuku de o yesusu de iwinii niiki yohupu ma kotaino gea hoka manga biaha o futu futuiye yohupuino
01947,0,97,6,ho o yesusu kawomomiki de wataaere o hidalokika de wotemo ma ngotika gea abe wato nomatogumoka de noridoka de o hidaloko imatogumoka de ma ngooto kea duru iridoka,ho o yesusu ka womomiki de wataere o hidalokika de wotemo ma ngootika gea abe wato nomatogumoka de noriidoka de o hidaloko imatogumoka de ma ngooto gea duru iriidoka
02305,0,98,12,ho ona ma tamata o yesusu womulaenge waduhu ma jou ai tau ma loaino de utuoli ge enangoka abe ona yotoba tururu o nyawa manga tiwi de ona yotoba tururu manga meja wamotumu la hiadono manga tiwi ikokipurarahoka de utuoli yotoba fuku fukunu ona modara to onangoo manga kuruhii wakumuruku,ho ona mata mata o yesusu womulaenge waduhu ma jou ai tau ma loaino de utuoli genangoka abe ona yotobaturuuru o nyawa manga tiwi de ona yotobaturuuru manga meja wamotumu la hiadono manga tiwi ikokipurarahoka de utuoli yotobafuku fukunu o namodaara to onangoo manga kuruhii wakumuruku
02457,0,96,20,koaho ma minya gee ahafukunu dika la ma tiwi o haka isee seenge o ratu huhange hamake anga moi ngade ngade imaketero abe o nyawa yokarajaanga manga tango moi ma dekanino ma hewa tanu ke yamaija homamake de aha ohahidoakika o hu huha ma nyawaika ma sara nako hoka kangano gee koitiaiuwa hokogea imitaere munangika,koaho ma minya gea hafukunu dika la ma tiwi o haaka ise senge o ratuhu hange hamake angamoi ngade ngade imaketero abe o nyawa yokarajaanga manga taongo moi ma dekanino ma hewa tanu gea ma ija homamake de ahao hahidoakika o hu huha ma nyawaika masara nako hoka kangano gea ko itiaiua hokogea imitaere munangika
02480,3,96,18,de yolomoi booto de ahao o higiriri ma nyanyianga yonyanyiokaahi ma jouie de gea ma tauino yohupuoka de ahao yoiki yodoa o zaitunu ma lokuie empeyutn 08,de yolomo ibooto de ahao o higiriiri ma nyanyianga yonyanyiokahi ma jouiye de gea ma tauino yohupuoka de ahao yoiki yodoa o saitunu ma lokuiye
02494,0,96,16,de womaniata ibooto de ahao wolio ae dodia boika de waika de wamake ona yomakokiduoka de yakokiokoka de waatu momiki de o petrusika witaaere bato simono inikiokokau mode ado doa ho konapoauwa nomagoana ka o takoro moinodika ma dekana,de womaniata ibooto de ahao wolio ai dodiawoika de waika de wamake ona yomakokiiduoka de yakokiookoka de watumomiki de o peturusika witaere wato simono inikiookokau mode adodoa ho ko napoaua nomagoana ka o takoro moiino dika ma dekana
02523,0,96,4,de gee nihimake de ngini duru nihihioriki hokokia ikokurutie ahi gogere,de gea nihimake de ngini duru nihioriki hokokia ikokurutiye ahi gogere
02369,2,96,21,ho kogee ma jou wotemo ho abei kanaa niafikiri abe ma oraha gee ma jou wotemo o musaika gee ona yaruange manga badanga yokokihonengoka eko sarakia ma sara ma jou kowotemouwahi bato ona gea ka ihigiririohi ngohino ho abeika nako ka manga honenge dika done sarakia de iwihigiririohi ma jouika ona yohone honenge koyakunuwa iwihigiriri,hokogea ma jou wotemo ho abeika naa niafikiri abe ma oraha gea ma jou witemo o musaika gea ona yaruange manga badanga yokokihonengoka eko sarakia masara ma jou ka wotemohi wato ona gea ka ihihigiriiriohi ngohino ho abeika nako ka manga honenge dika done sarakia de iwihigiriiriohi ma jouika ona yohone honenge ko yakunua iwihigiriiri
02355,3,97,31,de ahowa temo nangika wato hogeata to okia dika naga abe hohiromanga hato to ma koano gea itiai nihidoaka ma koanoika ma sara nagali okia dika abe hato to ma jou ena gea kiani iniwihidoakoli ma jouika de gea duru yokokiheranga abe una kaidadi wopaluhu de koidadiuwa iwikalaki ma titi ai bo baluhino gea e pepnyutnn 208,de ahao watemo onangika wato ho gea tato o kia dika naga abe hohiromanga hato to ma koano gea itiai nihidoaka ma koanoika masara nagali o kia dika abe hato to ma jou ena gea kiani niwihidoakoli ma jouika de gea duru yokokiheranga abe una ka idadi wopaluhu de ko idadiua iwikalaki ma titi ai bobaluhino gea
02341,2,97,6,ma saraka de woboa de abe ma redi yogoa goana yomahikagaro ato una gee o redi ma dutu ai ngofaka abeika hitomaka la naa ai yoara ma tamata homahitongoneoka dika,masara ka de woboa de abe ma redi yogoa goana yomahikagaro ato una gea o redi ma dutu ai ngofaka abeika hitomaka la naa ai oara mata mata homahitongoneoka dika
02394,0,97,9,de ona kia yaarusi o ngo ngofekaika abee yofao la yaaora o nangino manga tau ka ma moi de manga kiahonanga de gea yodiaioka yofao faoika de ahao o nyawa manga himahimangoka de yomaniata ma dekanino la ato manga totiai yomahimatoko o nyawaika,de ona gea yarusi o ngo ngofekaika abe yofao la yaora onangino manga tau ka ma moi de manga kiahonanga de gea yodiaioka yofao faoika de ahao o nyawa manga hima himangoka de yomaniata ma dekanino la ato manga totiai yahimatoko o nyawaika
02380,0,96,14,de nako gee yamatamata haniiki duru hihisanangi ma jou abe ngaro haniiki ai pareta ma tamata utuoli abe ma titi o aewani eko okia dika naga homahihuba ma jouie gee ai goungu iwihisanangi ma jou ma sara abe hidora unangika de hadora o nyawa utuika ka ena ngohi geea duru iwihisanangi,de nako gea mata mata haniiki duru hihisanangi ma jou abe ngaro haniiki ai pareta mata mata utuoli abe ma titi o aewani eko o kia dika naga homahihuba ma jouiye gea igoungu iwihisanangi ma jou masara abe hidora unangika de hadora o nyawa utuika ka enangohi gea duru iwihisanangi
02357,0,95,18,de aha o nagali o saduki manga doomuino ma nyawa yoboa o yesusino de ma rai o saduki ma nyawa ona yotoba doto dotoko abe nako o nyawa yohonengoka de duru koidadiuwa de yomomiki manga honengino ma sarana ona ngoo yoboa o yesusino de ato iwileha moi anga moi yoigo yokadatoro ma titi o mo momiki la iwihikaala g enangino,de ahao nagali o saduki manga doomuino ma nyawa yoboa o yesusino de marai o saduki ma nyawa ona yotobadotoko abe nako o nyawa yohonengoka de duru ko idadiua de yomomiki manga honengino masara naa onangoo yoboa o yesusino de ato iwileha moi angamoi yoigo yokadatoro ma titi o momomiki la iwihikala genangino
02343,0,97,5,de o yesusu wotemohi o yahudi ma nyawa manga hohidimonika wato ma sarana moi tinileha nako ngini o angguru ma redi ma dutu gee ahao koaho okia wodiai,de o yesusu wotemohi o yahudi ma nyawa manga hohidimonika wato masara naa moi tinileha nako ngini o angguru ma redi ma dutu gea ahao koaho o kia wodiai
02535,4,96,11,ne gee o petrusu duru womahipongono hiadono womahikoboto wato ngohinaa tokoboto moi de nako to eluku ahao ihidaene hona ngohi tomahingahu o nyawa geaniwifeto fetongo ngohinaa duru kotihiorikuwa,de gea o peturusu duru womahipongono hiadono womahikoboto wato ngohi naa tokoboto moi de nako toeluku ahao ihidaene ho naa ngohi tomahingahu o nyawa gea niwifeto fetongo ngohi naa duru ko tihiorikua
02058,3,96,31,de gea duru yogaho gaho kounangika la ato itikaidadi ai baju ma barenika yomahisooika de gea o nagonadika ai bajuika yomahisooika ona gea manga panyake ikokitogumoka e em penyuuntnni 208,de gea duru yogaho gahoko unangika la ato iti ka idadi ai baju ma barenika yomahisoika de gea onagona dika ai bajuika yomahisoika ona gea manga popanyake ikokitogumoka
02521,2,95,13,ma sara o yesusuka womariiridokadika kowopaluhuwa de una gee wilehali o yesusika wato sarakia ngonanaa igoungu nanga koano abe ma jou wonahibehehongoka una abe duru wotebi tebini ngonanaa to wuna ingofaka,masara o yesusu ka womarii riidoka dika ko wopaluhua de una gea wilehali o yesusika wato sarakia ngona naa igoungu nanga koano abe ma jou wonahibehehongoka una abe duru wotebi tebini ngona naa to una ai ngofaka
02509,0,89,7,de gee o yesus wininiiki yokokiloaroka hoka iwidogunuaika,de gea o yesusu iwinii niiki yokokiloaroka ho ka iwidogunoaika
02482,1,98,3,de o zaitunu ma lokuoka de o yesusu wahingahu wonangika wato ngini na ahao nihikokiporete ngohi,de o saitunu ma lokuoka de o yesusu wahingahu onangika wato ngini naa ahao nihikokiporete ngohi
